"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
100452,76998,61920.3,88.14,77.76,85.56,29.4919
138413,93585,96134.2,175.5,54.54,1091.82,29.493
106234,76755,127771,159.12,90.18,2205.03,29.4972
152528,104754,95820.7,204.36,29.16,1671.21,29.4972
107045,57335,113826,130.26,8.1,1593.09,29.5098
121128,87967,87660.3,120.9,79.38,607.29,29.5193
48205.8,34122,72973.7,78,41.58,1560.54,29.5224
110712,79082,82716.7,98.28,118.8,2402.19,29.5266
69772.8,46464,99856.4,118.56,139.86,81.84,29.5266
80038.1,61880,51546.3,83.46,86.4,1964.16,29.5266
133205,94856,109326,240.24,98.28,2865.33,29.5319
63525.5,46119,93436.2,125.58,57.78,922.56,29.5372
113295,84770,79336.1,92.04,76.14,437.1,29.5382
121161,89527,61109.9,109.98,53.46,874.2,29.5508
167671,106749,104293,206.7,115.56,1954.86,29.553
120059,92322,80850.9,131.82,68.58,1611.69,29.554
92360.5,62627,90210.1,106.08,83.16,1723.29,29.5551
109643,71399,89968.3,152.1,90.18,2178.06,29.5572
102818,77954,93689.7,155.22,135.54,2734.2,29.5708
87748.5,52035,89503.4,115.44,113.4,2707.23,29.5772
54154.5,37593,100162,91.26,64.26,45.57,29.5782
155342,114836,88854.5,159.12,130.68,3185.25,29.5866
83225.7,59742,70856,106.86,99.9,2142.72,29.5877
83030.6,58082,74515,75.66,55.08,45.57,29.5908
81670.2,58007,94702.9,134.94,64.8,832.35,29.5982
89385.3,65742,81508.4,117.78,95.04,1497.3,29.6014
72642.1,47054,83021.6,124.8,89.1,3019.71,29.6098
112865,82693,79889.2,141.18,93.42,1550.31,29.6098
110718,77563,84426.4,134.16,131.76,2231.07,29.6119
133825,84533,100932,183.3,136.08,8827.56,29.6119
109321,77811,98223.8,132.6,83.7,104.16,29.6203
104988,80767,82165.2,131.04,140.4,1796.76,29.6245
110171,72663,87405.2,134.16,97.74,2029.26,29.6329
74503.3,54172,74945.5,84.24,107.46,2855.1,29.6414
85243.4,57902,112471,122.46,79.38,1267.59,29.6603
178580,122727,116114,172.38,57.24,88.35,29.6645
84575,65792,65896,102.18,87.48,106.02,29.6666
91189.7,68798,85832.8,86.58,79.92,219.48,29.6719
74798,51859,127713,113.1,130.14,125.55,29.6729
119134,92343,82957.7,114.66,94.5,3196.41,29.6729
73289.9,55174,75589,104.52,69.12,874.2,29.6771
74823.3,46027,92460.4,117,119.88,2604,29.6824
62965.4,45563,72806.8,63.18,99.9,67.89,29.6866
68139.1,53234,61838.4,91.26,72.36,1641.45,29.6887
163645,99546,134233,239.46,97.74,1292.7,29.6929
72103.3,42323,97124,102.96,70.2,1870.23,29.6961
66408.2,47418,106795,78,41.04,45.57,29.7003
110846,72934,141243,194.22,35.1,1112.28,29.7035
54547.1,36572,95741.9,81.12,73.98,47.43,29.7045
93611.1,67609,77468.8,95.94,84.24,95.79,29.7045
91288.5,64181,103282,102.96,149.58,102.3,29.7098
70234.2,56830,50631.4,81.12,69.66,1828.38,29.7182
72157.8,54807,73985.3,78.78,109.08,64.17,29.7203
91466.2,55586,112493,112.32,111.78,2481.24,29.7224
92308.3,68027,106663,117,68.58,1437.78,29.7277
63871.5,48270,96871.3,90.48,120.42,61.38,29.7277
147420,96935,107700,193.44,56.7,981.15,29.7287
159232,98047,143425,338.52,216.54,4576.53,29.7298
71253.3,52679,56626.4,72.54,99.9,80.91,29.734
89257.4,60238,80340,127.92,111.78,3773.94,29.7382
171603,116267,147557,233.22,147.42,2178.06,29.7435
78071.8,60770,62935.9,82.68,114.48,3388.92,29.7445
77462.7,55257,61865.7,77.22,69.12,59.52,29.7477
70054,51566,94297.3,139.62,89.1,1953.93,29.7508
86256.9,62635,74747.4,100.62,62.64,116.25,29.7582
102687,56751,82634,134.16,135.54,85.56,29.7592
127076,93996,116984,199.68,134.46,1626.57,29.7698
85364.2,57715,53736.5,75.66,27,1652.61,29.775
116943,91826,87657.2,150.54,106.38,1741.89,29.7761
130409,94459,128492,160.68,152.28,3091.32,29.7771
132359,89667,96011,173.16,56.7,697.5,29.7792
138143,101854,75966.5,115.44,86.4,81.84,29.7803
150552,98490,140590,180.96,78.3,36.27,29.7834
78734.6,52134,131857,151.32,130.14,2079.48,29.7877
88544.8,67559,69337.3,113.1,94.5,1339.2,29.8003
103445,74454,75227.9,102.96,111.78,7892.91,29.8013
157980,113536,130102,143.52,68.04,66.96,29.8013
133045,96471,138021,140.4,169.02,279.93,29.8171
92298.1,55313,135209,148.2,85.86,1330.83,29.8182
64472.7,43520,77067.1,88.92,95.04,1179.24,29.8192
56313.6,42108,83634.7,120.12,68.04,933.72,29.8203
78417,52933,71891.8,88.92,93.96,109.74,29.8266
145456,104439,104041,142.74,59.4,68.82,29.835
84638.2,61722,82812.6,95.16,90.72,2299.89,29.8498
67979.5,50049,61315,80.34,102.06,88.35,29.8508
73427.3,56133,58423.6,78,63.18,69.75,29.8519
85212.6,67150,65758.7,116.22,72.36,2634.69,29.854
88410.5,50328,84381.2,106.86,37.8,68.82,29.8571
140067,103253,99667.6,97.5,45.36,47.43,29.874
130145,97076,89230.4,147.42,100.44,148.8,29.875
123013,89214,94881.5,145.86,143.64,1488.93,29.8771
77497.4,59435,57553.9,95.16,71.28,109.74,29.8803
124975,86467,83963.9,106.08,66.96,49.29,29.8855
71917.6,53531,64839.1,67.08,91.8,93,29.8855
77256.5,56475,84211.1,124.8,39.96,1187.61,29.8929
65097.6,49122,62874.2,67.08,70.2,3847.41,29.8961
84323.8,60995,72561.1,109.2,105.84,2012.52,29.8982
69824.1,49370,87686.8,121.68,85.32,106.95,29.8982
120952,87970,66405.3,130.26,90.72,1984.62,29.9034
92366,70058,79487.5,111.54,101.52,93,29.9161
113039,85285,71577.5,101.4,85.86,61.38,29.9245
126104,94540,71632.1,130.26,79.92,1112.28,29.9329
119254,84427,123297,164.58,162.54,1892.55,29.9329
148590,97239,122929,209.04,45.9,944.88,29.9403
74307.4,55053,79123.2,117,136.08,136.71,29.9403
71164,54238,83412.4,130.26,159.3,88.35,29.9476
99856,59538,106399,107.64,100.98,93.93,29.954
62785.2,48050,65350,112.32,91.26,2169.69,29.955
65773.8,39198,106230,100.62,63.18,2686.77,29.9561
128866,83781,123511,180.96,101.52,1598.67,29.9624
89876.7,66291,66180.7,120.9,100.44,778.41,29.9697
70757.9,46687,99989,100.62,92.34,2042.28,29.9729
100878,76459,78749.6,107.64,66.42,48.36,29.9739
114508,85005,70902,110.76,71.82,761.67,29.9782
112778,80270,89059.6,151.32,104.22,2184.57,29.9813
133292,96382,71633.6,139.62,57.24,1066.71,29.9845
103583,74477,76620.2,102.96,145.8,100.44,29.9866
129510,93142,88324.1,113.1,44.28,62.31,29.9918
70619.7,45953,71843.5,86.58,87.48,2311.05,29.9918
84724.3,57961,90446.5,104.52,41.58,963.48,29.9929
87082.5,58700,72679.6,67.08,40.5,1391.28,29.9939
188126,116011,116498,210.6,55.08,640.77,30.0003
93280,71142,67336.6,102.96,152.82,85.56,30.0066
81515.4,59923,68434.1,77.22,97.74,63.24,30.0097
145407,108461,96702.1,174.72,150.66,2479.38,30.0118
50671.4,34276,107975,106.86,97.74,2563.08,30.0192
76923.9,59971,57578.8,95.16,96.12,3007.62,30.0224
83480.9,57803,72005.7,89.7,146.88,110.67,30.0255
80732.5,54203,94326.2,111.54,119.34,2999.25,30.0434
88412.1,58370,62755.7,82.68,81,108.81,30.0518
100991,70299,112714,138.06,127.44,3188.97,30.0529
90209.3,60138,125204,113.88,88.56,62.31,30.056
131431,95142,76660,106.08,81,71.61,30.0592
97449.7,72770,94972.8,130.26,114.48,3776.73,30.0655
53930.9,39835,74451,47.58,71.82,1019.28,30.0676
79687.3,57575,67455.2,109.98,117.18,4121.76,30.0866
67931.3,44273,116033,157.56,113.94,2524.95,30.0908
82586.6,57699,80514.7,107.64,131.22,2345.46,30.0929
80444.9,53014,104575,168.48,103.14,2681.19,30.0981
128767,90733,98110.7,133.38,73.98,46.5,30.0992
110656,81510,75514.1,120.9,69.12,1049.04,30.0992
114917,79963,86254,159.9,129.06,1909.29,30.1213
81900.1,60766,72591.5,81.12,83.7,102.3,30.1266
80862,56840,69351.4,98.28,85.86,1489.86,30.1287
74593.4,52519,55497,81.12,52.38,1217.37,30.1287
108185,68103,114781,111.54,181.44,4117.11,30.1297
103631,81998,50480.8,85.8,92.88,43.71,30.1402
60133.2,44582,77126.4,106.08,104.76,1585.65,30.1413
82875,57243,108964,142.74,122.04,1583.79,30.1423
120882,71122,102851,159.12,111.78,2394.75,30.1434
96017.4,74506,68614.3,76.44,96.66,68.82,30.1518
48665.6,37459,97889.2,134.16,192.24,44.64,30.156
77231.2,58721,59775.3,93.6,84.24,1125.3,30.1581
77224.1,58358,52488.5,106.86,96.12,2871.84,30.1729
68113.8,45731,89671.1,95.16,112.86,2405.91,30.1781
76319.5,53252,82483.4,102.96,127.98,2118.54,30.1855
105328,72452,92339.5,118.56,79.92,2429.16,30.1876
81415,55549,133774,144.3,125.82,1779.09,30.1992
53843.2,35694,102309,102.18,96.12,1679.58,30.2034
68109.1,43110,122098,122.46,113.94,2514.72,30.2066
192677,120661,116960,230.88,117.18,1070.43,30.2213
86885,59890,79783.1,120.12,133.92,2608.65,30.2308
87839.3,66630,71820.8,108.42,73.44,823.05,30.2339
84662.7,58348,100799,131.04,55.62,790.5,30.2381
125705,94683,103297,163.8,151.2,3412.17,30.2402
88074.7,58723,110390,99.84,95.58,101.37,30.2413
98513.8,72015,77485.2,91.26,158.22,46.5,30.2413
171113,103758,94897.9,170.82,34.02,79.98,30.2476
98392.9,71475,84028.6,86.58,102.06,102.3,30.2497
93254,68906,94019.6,134.94,53.46,877.92,30.2539
89918.6,68421,59155.2,100.62,27.54,916.98,30.256
60475.3,46198,66508.3,63.96,72.9,43.71,30.2613
96400.5,65867,148315,205.92,158.76,2812.32,30.2634
131705,84818,72254.5,124.02,58.32,712.38,30.2634
99144.2,68678,101013,144.3,49.14,1055.55,30.2676
96316.8,64202,85286,101.4,81,2252.46,30.2697
166408,122132,103165,227.76,51.3,1062.99,30.2718
90929,59945,57674,124.8,67.5,1743.75,30.2729
117132,81726,86651,130.26,170.1,3670.71,30.2792
93740.6,59395,124805,102.18,92.88,80.91,30.2897
129558,88151,109968,194.22,98.28,2759.31,30.295
101660,75869,90172.7,124.02,91.8,84.63,30.3118
102203,79231,62584.9,79.56,50.76,34.41,30.3129
77309.4,57840,56920.5,86.58,123.12,2213.4,30.316
72639.7,53926,54950.2,72.54,101.52,2688.63,30.3181
80316.9,57359,87496.5,88.14,78.3,84.63,30.3213
63925.2,44030,67408.4,104.52,126.36,1750.26,30.3234
82118.9,56409,57979.7,85.02,96.66,2008.8,30.3244
102790,66450,102991,138.84,141.48,3079.23,30.3286
92815.5,63620,70696.1,106.08,103.68,83.7,30.3371
74115.4,48720,89104.9,94.38,117.18,1458.24,30.3402
80441.8,56513,109670,144.3,96.66,111.6,30.3423
91864.4,71314,65985.7,104.52,113.4,1289.91,30.3423
73447.9,55507,66080.8,101.4,102.6,108.81,30.3434
136667,101003,82167.5,165.36,129.6,1630.29,30.3444
94548.8,64530,94673.3,118.56,111.78,1347.57,30.3518
98168.6,71457,86192.3,97.5,112.32,1560.54,30.3518
83404.2,56570,81405.5,120.9,72.9,1769.79,30.3518
125508,93691,79722.2,95.16,106.38,29.76,30.3528
93633.2,63309,120074,184.08,112.32,2517.51,30.3623
113522,81207,67512.9,113.1,111.24,2008.8,30.3665
93555.8,61493,84422.5,100.62,112.32,106.95,30.3802
111845,71875,95058.6,112.32,108,161.82,30.3918
85175.4,61286,51314.6,81.9,93.42,101.37,30.4044
59166.3,42071,63773.6,70.98,66.42,85.56,30.4044
102557,69551,92756,117.78,36.18,53.01,30.4044
88512.4,66945,64431.9,126.36,108.54,2591.91,30.4086
87010.6,56457,93261.5,120.12,46.44,81.84,30.4128
161824,102814,118068,217.62,16.2,847.23,30.417
91373.8,62217,69532.3,109.98,117.18,106.02,30.4318
106210,82611,82987.3,124.02,125.82,2571.45,30.4623
92972.7,60777,90255.4,125.58,77.22,1261.08,30.4644
64772.9,46182,83482.6,102.96,80.46,1596.81,30.476
147802,100722,114456,156,46.44,39.06,30.4855
107404,72693,117668,158.34,69.66,729.12,30.4897
136977,104626,91377.8,141.96,91.8,1793.97,30.5023
57640.8,43223,87147.1,102.18,153.9,95.79,30.5034
92173.2,69995,75412,99.84,92.88,100.44,30.5065
84423.4,58402,87842.8,121.68,99.9,2644.92,30.5065
146370,107290,86275.8,156,39.42,1063.92,30.5265
51075.9,36485,93373.8,94.38,115.56,817.47,30.5307
71322,49404,83473.3,92.04,78.3,3627.93,30.5318
100311,58476,140607,196.56,144.72,2016.24,30.5349
91907,71815,53617.2,88.92,124.2,2478.45,30.5349
73650.9,54986,62401.6,115.44,68.58,2625.39,30.537
95420.9,71890,102243,145.08,109.62,2035.77,30.5381
96861.1,69477,86512.1,130.26,65.34,698.43,30.5465
54527.4,37389,77677.9,188.76,293.22,88.35,30.5528
90747.3,63883,100816,118.56,117.72,2658.87,30.5581
78884.7,61007,64394.5,82.68,66.42,70.68,30.5707
95455.7,65508,73562.6,100.62,90.18,2567.73,30.5718
79197.5,56919,73372.3,100.62,57.78,83.7,30.5833
98035.8,65529,86406.1,93.6,100.98,57.66,30.5865
134449,100694,92405,113.88,170.64,121.83,30.5876
72875.9,53252,75880.7,84.24,59.4,1679.58,30.5907
99507.6,68963,74096.1,130.26,115.02,2032.98,30.5928
153296,103342,136995,119.34,69.12,78.12,30.5981
113378,85459,70212.5,84.24,43.2,876.06,30.5991
101570,73821,90765.5,116.22,112.86,3516.33,30.6044
144247,107901,97466.5,163.8,137.7,2936.01,30.6223
157289,110839,89551,156,214.92,133.92,30.6297
94618.3,70554,75512.6,86.58,100.98,3888.33,30.6318
111301,84358,93995.5,134.16,77.22,1049.04,30.6318
117164,91519,82506.1,118.56,100.98,72.54,30.6328
91440.1,65492,64461.5,78,103.68,120.9,30.6486
48685.3,34506,65222,60.06,45.9,1939.05,30.6497
83286.5,65666,78902.5,97.5,77.22,1188.54,30.6581
89705.3,62595,96261.4,117.78,108.54,3809.28,30.6591
95206.9,71808,74556.3,120.9,86.4,1668.42,30.6623
62039.5,49555,48370.1,48.36,86.4,2671.89,30.6644
105566,75650,78347.1,102.96,110.16,140.43,30.6675
115150,78188,73259.2,93.6,124.2,133.92,30.677
133876,98726,80365.7,205.92,193.32,8175.63,30.6865
107210,77251,82045.9,124.8,83.16,817.47,30.6875
83410.6,59942,124528,88.92,150.66,849.09,30.7012
67838.9,43855,81490.5,86.58,40.5,827.7,30.7012
75942.7,51903,82169.9,95.94,88.02,90.21,30.7023
72624.7,51688,88170.4,84.24,57.24,1811.64,30.7381
127807,95116,70884.8,105.3,118.26,103.23,30.7433
68004.8,48735,83130.1,86.58,81,82.77,30.7486
130274,94553,84822.7,177.84,76.14,1328.04,30.7654
72428.8,52675,91826.3,117.78,55.62,616.59,30.7675
83102.5,61286,85869.4,106.08,64.8,53.01,30.7686
168877,118484,121679,138.06,178.74,132.06,30.7707
76683.7,55612,98975,117,83.16,1177.38,30.7717
99034.4,70880,99382.9,127.14,71.82,1140.18,30.7823
115753,77069,91784.2,163.8,51.84,843.51,30.7833
80642.4,60867,72694.4,92.82,115.56,1953.93,30.7875
75701,48610,94365.2,119.34,68.58,2891.37,30.7907
180057,110525,153952,197.34,84.78,75.33,30.7917
73590.9,60241,60409.4,25.74,55.08,112.53,30.7938
102905,75911,69417.7,99.84,106.92,90.21,30.797
106174,84246,78588.9,145.86,109.62,2327.79,30.7981
123026,97162,95151.4,140.4,176.04,132.99,30.8012
140904,98658,97637.3,142.74,106.38,1270.38,30.8054
57500.9,38198,82985,92.04,109.08,2949.03,30.8128
87197.8,65600,70274.1,116.22,96.12,3083.88,30.8275
55529.9,39250,125762,109.2,113.4,2217.12,30.8349
135048,85638,150960,205.14,177.12,3414.03,30.837
68222.8,49859,67682.2,98.28,123.12,1397.79,30.837
87323.4,64448,75960.3,85.02,140.94,93.93,30.8391
112868,79267,117170,204.36,136.08,1727.94,30.8496
169300,119267,110868,128.7,83.16,64.17,30.8538
121272,75119,83571.5,173.94,58.86,2805.81,30.8696
64606.2,52871,68708.6,78.78,84.24,2449.62,30.8728
85655.8,65042,64697.1,74.88,123.12,42.78,30.8749
110085,81518,96745,103.74,69.12,1062.99,30.878
74888.1,46492,127635,141.18,170.64,3820.44,30.8791
64591.2,49246,52990.9,63.96,43.74,597.99,30.8822
135848,97922,86333.5,138.06,136.62,2633.76,30.8917
76325.9,57973,66626.8,93.6,177.66,91.14,30.8959
90244.1,64357,83786,106.86,34.56,2068.32,30.898
81329.7,63243,72050.9,93.6,84.24,44.64,30.9012
102144,65197,85184.6,81.9,104.22,53.01,30.9065
112963,84123,76108.5,107.64,52.92,722.61,30.9065
87682.1,66543,71909.8,149.76,103.14,3975.75,30.917
60428.7,44283,72894.9,89.7,84.78,1251.78,30.9296
106285,68788,109713,159.9,120.42,709.59,30.9307
87758.7,62981,101788,146.64,112.86,1936.26,30.9349
99941.3,67059,91665.6,107.64,102.06,68.82,30.9391
127711,85688,145425,183.3,137.7,156.24,30.9422
87558.9,57307,113494,159.9,105.3,1740.03,30.9465
115067,87168,76422.8,87.36,52.92,56.73,30.9475
171214,107480,128313,202.02,56.7,1069.5,30.9507
121539,70092,127561,166.92,103.14,1628.43,30.9517
68028.5,49329,117550,103.74,39.42,46.5,30.9517
126180,89830,110505,179.4,142.56,2967.63,30.9517
99856,69062,108125,121.68,171.18,134.85,30.9528
132096,92620,85938.1,105.3,90.18,64.17,30.9559
95293.8,70850,98028.1,117.78,38.34,690.99,30.9612
136568,92404,128321,210.6,180.9,2459.85,30.9654
60755,39635,77192.7,78,109.08,1796.76,30.9686
75175.6,56905,63049.7,92.04,119.34,60.45,30.9728
172425,114115,80912.5,142.74,74.52,44.64,30.977
84786.8,48506,94954.9,136.5,153.36,1432.2,30.978
114926,88503,59136.5,92.04,114.48,97.65,30.9812
121488,96568,88036.3,140.4,100.44,1779.09,30.9864
93239,55557,117905,145.08,66.96,1435.92,30.9917
76040.7,57070,72624.2,122.46,85.86,1740.96,31.0064
75479,45902,112458,134.16,65.34,1501.02,31.0117
89729.8,58519,95651.4,125.58,98.82,1828.38,31.0128
84462.9,52850,107166,117,64.26,619.38,31.0191
160518,101856,109230,210.6,30.78,904.89,31.0254
135049,95498,121197,153.66,149.58,61.38,31.0349
95417,70319,91121.2,117.78,60.48,1163.43,31.0422
71474.5,51046,87829.6,106.08,98.82,64.17,31.0506
164734,114412,113217,170.82,92.34,1208.07,31.0549
97453.6,64652,81202.7,99.84,99.36,2650.5,31.0759
109262,81550,90746.8,118.56,76.14,1504.74,31.077
107314,74691,82741.6,126.36,119.88,162.75,31.0812
73281.2,53063,78095.2,112.32,107.46,1732.59,31.0896
190728,125367,105678,212.16,41.58,563.58,31.0917
101051,76730,79099.8,126.36,82.62,1592.16,31.0917
74990.8,55226,93566.5,92.82,129.06,3333.12,31.097
131692,93851,100581,196.56,152.82,3833.46,31.1075
110000,73778,87560.5,117,88.56,3710.7,31.1085
107986,76623,110485,113.88,128.52,2222.7,31.1127
114744,78682,78703.6,168.48,112.86,1880.46,31.1159
161978,108407,118727,160.68,111.78,2330.58,31.1159
72462.8,48843,79752.7,103.74,43.74,653.79,31.1264
90615.4,74186,76823.8,92.04,118.8,2738.85,31.1285
123484,87722,107145,173.16,144.72,3240.12,31.1359
79405.3,53764,90692.9,79.56,83.7,1416.39,31.1412
146146,106331,108519,119.34,46.98,57.66,31.1443
88934.2,62942,94943.2,117.78,106.38,109.74,31.1548
151780,101221,118580,155.22,167.4,93.93,31.158
100117,75014,68434.1,89.7,45.36,857.46,31.1675
80664.5,60167,90077.5,114.66,61.02,1402.44,31.1696
100497,65647,95584.3,121.68,71.82,2384.52,31.1706
97648,65957,82003.7,118.56,82.08,1900.92,31.178
176983,122434,98336.9,173.94,90.18,95.79,31.1822
87642.6,57979,125495,126.36,117.18,105.09,31.1864
103926,71057,124990,161.46,45.36,20.46,31.1875
66883,48432,123655,111.54,151.74,55.8,31.1885
162158,99075,124681,231.66,26.46,914.19,31.1906
62501.6,46472,65906.1,106.86,89.1,1453.59,31.1938
123637,84451,93398.8,100.62,135.54,185.07,31.2001
110827,85251,82538.8,134.94,111.78,2651.43,31.2054
90299.4,55209,87319.4,113.88,45.9,2242.23,31.2106
96383.2,73583,59527.3,106.86,103.68,3034.59,31.2117
100525,75454,91091.5,93.6,119.88,1116,31.2138
139990,98803,105812,132.6,107.46,121.83,31.218
112561,73634,143764,202.8,46.44,963.48,31.2275
47426.1,33635,74919,92.82,93.96,1760.49,31.2306
98292.6,71606,66452.1,125.58,118.26,2270.13,31.2317
83070.9,65578,70431.7,92.82,138.24,1936.26,31.2317
186431,120079,114502,202.8,70.74,689.13,31.2338
57847.8,41330,91505.7,110.76,72.9,839.79,31.2464
87837.7,64315,52942.5,73.32,73.98,78.12,31.2496
120395,83742,91518.2,129.48,89.64,1219.23,31.2506
89371.1,62786,96069.5,170.04,89.1,1697.25,31.2569
72112,49907,84726.7,110.76,137.16,93.93,31.2569
99897.1,74385,80446.9,110.76,139.86,2777.91,31.259
91186.5,70398,72385.6,95.94,135,2843.01,31.2664
66737.6,46670,71954.2,88.14,74.52,2613.3,31.2664
73293,50667,60664.5,82.68,70.2,2363.13,31.2696
125057,88798,109909,180.18,112.86,2036.7,31.2759
149549,108753,115494,146.64,178.74,117.18,31.279
70686.8,47783,96188,122.46,96.66,2723.04,31.2801
95562.4,69415,88347.5,131.04,102.6,1202.49,31.3032
97997.1,72878,68777.3,85.02,116.1,77.19,31.3117
105361,71812,70680.5,96.72,76.68,39.06,31.3117
125301,89180,88918.4,137.28,108,176.7,31.3138
109680,72555,79044.4,118.56,91.8,2678.4,31.318
99408.9,72482,83264.2,106.08,64.8,1373.61,31.3222
70038.2,55823,60695.7,82.68,96.12,2052.51,31.3264
125604,87394,102498,139.62,53.46,1070.43,31.3264
59052.5,44025,61796.3,69.42,79.92,465,31.3306
106658,67780,102941,123.24,54.54,689.13,31.3327
153558,98635,130640,206.7,103.14,1733.52,31.3359
126761,91006,143047,159.12,191.7,175.77,31.3401
94600.9,58172,123162,140.4,67.5,85.56,31.3432
121086,85772,73564.9,110.76,71.28,1093.68,31.3453
78927.3,59924,77480.5,94.38,74.52,627.75,31.3453
93833,70098,74148.4,95.94,51.84,38.13,31.3559
106983,79719,72086.8,116.22,85.86,1139.25,31.3569
95812.8,73591,62026.4,105.3,75.06,1509.39,31.358
86956.9,60311,62602,108.42,70.2,1919.52,31.3632
107754,76323,105440,167.7,85.86,1111.35,31.3685
72766.9,55499,53596.1,75.66,95.04,125.55,31.3885
101753,78302,66013.7,85.8,48.06,65.1,31.3917
90566.4,59266,61871.2,89.7,64.26,1025.79,31.3927
113988,75874,71658.6,103.74,109.08,1895.34,31.3927
169589,111531,137479,283.92,76.68,1893.48,31.3927
59094.4,41969,78734.8,92.82,112.32,92.07,31.4043
93197.9,71971,75714.6,117.78,51.84,1501.02,31.4148
110346,84714,79727.7,83.46,42.12,60.45,31.419
85257.6,66850,80186.3,108.42,78.3,59.52,31.419
91366.7,55080,100119,115.44,95.58,71.61,31.4253
136376,97138,122604,158.34,28.62,56.73,31.4401
82507.6,62679,81441.4,102.18,89.1,67.89,31.4548
93141.8,66530,88471.5,93.6,130.68,2522.16,31.4569
87498,65999,77512.5,105.3,64.8,965.34,31.458
79027.6,60745,85288.3,90.48,119.34,94.86,31.4611
174844,118106,107055,207.48,150.66,145.08,31.4622
112254,68650,83141.8,133.38,58.32,2108.31,31.4674
98972,74992,63282.2,83.46,110.7,73.47,31.4695
164453,112214,129113,205.14,206.28,1685.16,31.4706
76088.9,59334,61968.7,88.92,112.32,1725.15,31.478
94837.1,72017,84115.2,116.22,77.22,1118.79,31.4811
94030.5,70271,74647.6,137.28,89.64,1487.07,31.4906
75701.8,50435,74152.3,113.1,92.88,2073.9,31.5043
100589,76402,83407,98.28,102.06,39.06,31.5053
94367.1,64770,90143.8,138.84,112.32,841.65,31.5064
52649.6,36039,97247.3,119.34,119.34,1992.99,31.5074
97533.4,61497,105422,141.96,55.08,1158.78,31.5148
74436.2,49608,78225.4,92.82,57.24,1071.36,31.5232
110903,81530,71840.3,97.5,45.36,45.57,31.5327
96744.2,65215,98826,109.98,83.7,86.49,31.538
65109.4,48218,87220.4,120.9,88.56,1488,31.5422
90041.8,64419,102621,116.22,88.02,312.48,31.5485
102386,71292,116824,108.42,128.52,93.93,31.5495
108168,65442,98225.4,137.28,80.46,5670.21,31.5558
91400.6,67998,68740.6,101.4,56.7,1186.68,31.5558
