"FSC-A","FSC-H","SSC-A","B515-A","G610-A","V450-A","Time"
108665,80599,80140.3,1466.4,10927.4,165.54,1.30387
150275,112902,97560.1,5224.44,34951.5,160.89,1.30554
132350,102698,96372.9,4329.78,27622.1,94.86,1.3072
86998,68863,60145.8,1279.2,10082.3,49.29,1.3072
123136,95735,72319.3,1736.28,7975.8,126.48,1.3072
128230,92579,101156,3830.58,28457.5,248.31,1.3072
108834,86367,78895.4,687.96,5255.28,135.78,1.3072
107969,82398,87564.4,1837.68,14014.6,276.21,1.3072
120188,91799,80418.8,1725.36,14713.4,175.77,1.30886
107543,83071,90668.8,559.26,8375.94,119.97,1.30886
162419,114015,133558,1148.16,15145.4,118.11,1.30886
110874,83771,90004.2,3226.08,24276.2,158.1,1.30886
106706,85666,77006.3,1556.1,9925.74,140.43,1.30886
114555,93015,83701.8,2669.94,16736.2,104.16,1.31053
107365,87922,68281.2,910.26,7304.58,74.4,1.31053
135755,98165,105928,2630.94,19326.6,483.6,1.31053
125439,95608,79968.7,2792.4,16359.3,160.89,1.31385
99615.8,76902,68718,1880.58,12848.8,149.73,1.31385
134266,103263,92644.5,3947.58,26594.5,266.91,1.31551
108624,83964,78237.9,1729.26,14395.3,181.35,1.31551
99376.5,79758,73901.1,603.72,5562.54,173.91,1.31551
149323,106705,100890,3702.66,40960.6,208.32,1.31718
139825,109136,82515.4,127.92,194.4,221.34,1.31884
201873,130921,115182,3699.54,17793.5,404.55,1.31884
174860,123728,101908,3871.92,11944.3,133.92,1.31884
118676,82587,75986,305.76,2302.56,238.08,1.3205
84004.6,68088,60424.3,2687.88,19065.2,109.74,1.3205
143149,107392,102796,1133.34,8649.72,188.79,1.32217
104975,81811,72411.3,1959.36,15745.9,194.37,1.32217
86686.7,64418,54827.8,234,1211.76,100.44,1.32217
132021,93002,87733.6,3722.16,30099.1,326.43,1.32217
94264.4,73543,63370.3,2666.82,19253.2,204.6,1.32383
113952,85606,77815.1,3064.62,16561.3,82.77,1.32549
125029,99434,76729.4,2091.18,18166.1,195.3,1.32549
135998,105003,89693,2249.52,13547.5,136.71,1.32549
122325,94521,80319.7,4024.8,13990.3,181.35,1.32716
119770,79814,97637.3,1801.8,11259.5,179.49,1.32882
134358,93998,72791.2,1544.4,7016.76,117.18,1.32882
88965.9,70902,103980,642.72,5291.46,267.84,1.33048
109849,88634,60765.1,1404,10317.8,189.72,1.33215
112934,88907,71112.6,2110.68,14932.1,72.54,1.33215
132897,107033,88003.5,2889.9,18820.6,146.94,1.33381
128679,100083,58723.1,3312.66,10494.4,161.82,1.33547
52046.8,37869,95378.4,431.34,4067.82,80.91,1.33547
108665,82447,73355.9,67.86,139.32,157.17,1.33547
104372,81803,86462.2,4500.6,37788.1,182.28,1.33547
146638,100455,86433.4,3368.82,27495.2,361.77,1.33713
154394,112102,99389.2,2753.4,13874.2,93,1.3388
135209,103649,85181.5,1776.06,34571.3,188.79,1.3388
96859.5,68630,91469,702,3323.7,160.89,1.3388
138896,109462,86334.3,1250.34,9404.1,153.45,1.34046
109014,86059,80944.5,2317.38,15310.6,161.82,1.34046
92893.7,75367,60975.7,760.5,7591.86,94.86,1.34212
131048,99071,107675,2492.88,16198.4,404.55,1.34379
109231,93357,80993.6,1970.28,14314.3,212.04,1.34379
113499,90588,77053.9,868.92,7853.22,183.21,1.34379
122110,94901,99255.8,1624.74,14949.4,160.89,1.34379
107093,82508,83777.5,55.38,215.46,162.75,1.34545
112163,91840,76846.4,3786.9,19683,118.11,1.34545
119721,96752,76272.3,953.94,6639.84,114.39,1.34545
123912,90648,81032.6,2797.08,1848.96,20.46,1.34545
136128,92673,89341.2,358.02,6026.4,348.75,1.34878
92851.1,68957,74500.1,811.2,5355.18,154.38,1.34878
99803.9,79599,57268.4,2630.94,18299,93.93,1.34878
113432,89657,70457.4,3019.38,20807.8,128.34,1.34878
132267,100133,92661.7,4663.62,36636.8,229.71,1.34878
102260,81453,61760.4,3588.78,14499,111.6,1.35044
114529,92663,71476.9,2829.06,19662.5,187.86,1.35044
131205,99463,91379.3,3392.22,22560.1,232.5,1.3521
112664,89171,81099.7,1564.68,12857.4,214.83,1.35377
141875,110018,94919.8,1744.08,18838.4,185.07,1.35377
177914,125678,142915,3625.44,23753.5,371.07,1.35377
92235.7,74562,69324.8,1458.6,13200.8,85.56,1.35377
105225,84497,64573.9,1556.1,16828,145.08,1.35543
108584,86554,68304.6,2146.56,16623.4,202.74,1.35543
123248,95042,91635.2,1567.8,12424.9,89.28,1.35543
103968,80595,67513.7,1525.68,9450,125.55,1.35709
93499.7,73366,81116.9,1391.52,11782.3,140.43,1.35709
115406,90410,76855.7,2756.52,14616.2,98.58,1.35875
159603,107553,141584,2212.86,17979.8,305.04,1.35875
110900,78115,107036,881.4,5823.36,250.17,1.36042
141393,108374,99311.2,3139.5,24069.4,222.27,1.36042
182687,130850,138186,4796.22,35209.6,305.97,1.36042
145424,87410,136180,4391.4,24477.7,298.53,1.36374
157911,103219,126128,2317.38,17567.8,372,1.36707
127072,98747,83797.7,3439.8,22848.5,127.41,1.36707
144444,107530,107611,3031.08,22197.8,166.47,1.36707
117704,87311,81333.7,2400.84,15808,202.74,1.36707
99658.5,79795,68208.7,1100.58,8866.8,143.22,1.36707
106972,85702,70171.9,747.24,6240.78,144.15,1.36707
114116,90391,89072.1,2035.02,15474.2,155.31,1.36873
146787,114840,92143.7,134.16,157.14,316.2,1.36873
132352,102011,90051,804.18,5583.06,201.81,1.3704
87132.3,68292,63449.9,154.44,1091.88,166.47,1.3704
114073,93128,64203.4,1545.96,12026.9,271.56,1.3704
130661,102579,75426,336.18,4419.36,161.82,1.37206
126940,96621,88841.2,3429.66,26214.8,168.33,1.37206
111545,92355,73851.2,1269.84,8811.72,132.06,1.37206
171853,122824,92423.8,691.08,5552.82,270.63,1.37372
151566,113012,107019,2806.44,18735.3,162.75,1.37372
86143.2,68348,72401.9,76.44,139.32,221.34,1.37705
101054,78579,61453.9,2200.38,22964.6,179.49,1.37705
162897,114726,89578.3,308.88,3716.28,220.41,1.37705
107344,82578,64129.3,343.98,1335.42,107.88,1.37871
120022,86890,107587,1205.88,10307.5,183.21,1.37871
118702,86307,106447,3220.62,26611.2,247.38,1.38204
128408,93183,110128,1646.58,27959,264.12,1.38204
111022,82727,80801.8,2191.02,17979.8,156.24,1.3837
181446,128527,116848,3407.82,20186.3,279,1.3837
150019,109059,100957,198.9,369.9,232.5,1.3837
95554.5,75248,55024.3,2032.68,12142.4,212.97,1.38536
118831,87905,79262.8,2581.02,19697,120.9,1.38536
92520.1,71532,62698,833.82,6763.5,101.37,1.38703
101532,73843,95097.6,1413.36,22252.3,277.14,1.38869
88345.7,66598,67435.7,1294.02,9048.24,154.38,1.39035
116118,92878,82909.3,114.66,1087.56,219.48,1.39035
107593,75950,87131.5,3524.04,24896.7,330.15,1.39202
129608,97203,91637.5,2042.04,16690.3,197.16,1.39202
184835,117842,140525,3393.78,32219.1,232.5,1.39202
78756.7,63847,50737.4,1680.9,9725.4,76.26,1.39368
140630,80819,98102.9,4399.98,27107.5,262.26,1.39368
119190,85738,70246.8,111.54,185.22,251.1,1.39368
122630,90895,90692.2,3046.68,29466.7,172.05,1.39701
105256,75707,93954.1,2925,18900,187.86,1.39701
115191,89467,91749.8,3301.74,30867.5,153.45,1.39867
108958,85396,68409.9,2995.2,23073.7,116.25,1.40033
204173,126045,137167,3538.86,23842.6,166.47,1.402
108585,86821,94655.3,1570.14,11182.9,229.71,1.40366
131578,91520,92406.6,119.34,24784.4,217.62,1.40366
120189,93289,73021.3,1021.02,7549.2,264.12,1.40532
93883.6,66510,59980.4,1695.72,11664,251.1,1.40532
102063,78739,60912.5,1584.96,11753.6,184.14,1.40698
134957,102987,98823.7,3393.78,20928.2,271.56,1.40865
122370,88855,85572.2,165.36,1417.5,244.59,1.40865
84391,62564,62270.5,2748.72,20533.5,223.2,1.40865
102802,80934,74438.5,1017.12,6421.68,88.35,1.41031
144200,102674,117229,2773.68,37123.4,355.26,1.41197
156117,112875,74305.9,2694.12,20317.5,319.92,1.41197
130604,98791,98991.4,3814.2,24155.8,199.02,1.4153
134224,97264,101148,1276.08,19932.5,263.19,1.4153
71194.8,56978,68507.4,2038.92,19082.5,60.45,1.41696
149161,110995,94394,617.76,6669.54,205.53,1.41696
115665,88566,73510.3,2658.24,17629.9,199.95,1.41696
113122,88620,75185.8,843.18,8926.74,151.59,1.41863
103654,82868,65535.6,1716,10994.4,180.42,1.41863
85065.6,67991,58563.2,1755,11155.3,72.54,1.42029
107113,82452,72372.3,1416.48,11311.9,133.92,1.42195
173132,120618,131624,3931.2,37643.4,279.93,1.42362
127881,95591,94337.1,7006.74,40844.5,186,1.42362
76023.3,58851,58694.2,1096.68,9528.84,75.33,1.42362
109022,84134,74121.1,3604.38,25133.8,105.09,1.42362
125605,94810,79411.8,3158.22,23651.5,158.1,1.42362
109827,80262,74273.9,2994.42,17996,88.35,1.42528
130656,81193,123759,5223.66,38845.4,249.24,1.42694
105825,81050,69467.6,1453.14,11783.9,114.39,1.42694
97769.6,79728,64155,1425.06,4157.46,48.36,1.42861
114763,89380,75662.3,960.18,6565.86,181.35,1.42861
97328.8,76733,63667.5,1704.3,11405.9,151.59,1.43193
119656,84653,75061,4385.16,35035.2,199.02,1.43193
150685,112002,108349,4062.24,29477,275.28,1.43359
124121,91282,73834,2858.7,11678.6,101.37,1.43359
126973,93991,96082,1365,19136,228.78,1.43692
131470,96363,94912.7,1848.6,15563.3,287.37,1.43692
72198.9,51950,95032.9,1139.58,6707.88,269.7,1.43858
96974.1,76819,57197.4,2961.66,22327.4,154.38,1.43858
128283,100751,89934,3183.96,22766.9,159.96,1.44025
141120,109930,87691.5,1679.34,12307.7,173.91,1.44025
104792,79973,79918.8,2031.12,14742,109.74,1.44191
92791.8,74766,74477.5,1295.58,10595.3,189.72,1.44191
100582,80741,63714.3,785.46,7016.76,115.32,1.44191
119067,94834,72796.6,2976.48,21072.4,216.69,1.44357
101835,74866,106336,1810.38,11037.6,142.29,1.44357
183624,137047,90763.9,4752.54,29515.9,165.54,1.44357
135619,103063,100483,3503.76,20822.9,146.94,1.44357
161789,110819,133029,3842.28,31107.2,249.24,1.44524
115982,83555,108883,3961.62,33154.4,245.52,1.4469
128380,104157,101481,3520.14,25751,196.23,1.4469
127351,99963,98535.1,3536.52,30493.3,145.08,1.4469
108448,84874,71960.5,2044.38,16004,94.86,1.44856
188287,132767,122950,5160.48,37972.8,219.48,1.45023
161707,116182,119648,2660.58,28031.4,252.03,1.45023
102087,77699,77296.4,1880.58,15270.7,199.95,1.45023
105253,82770,80757.3,1532.7,10773.5,132.06,1.45023
146697,104662,133622,2728.44,25862.2,231.57,1.45189
90808.1,69474,59770.6,1269.84,11578.7,106.02,1.45189
114195,89711,80052.2,2288.52,24154.2,173.91,1.45355
114482,81901,101657,2951.52,23959.8,194.37,1.45355
99639.5,78392,66139.3,1460.94,12670.6,138.57,1.45355
98847.2,76788,79567.8,1051.44,9779.94,114.39,1.45355
127243,98644,76940,1450.02,7569.72,109.74,1.45355
126897,96729,88386.5,1706.64,9670.86,142.29,1.45521
95829.4,76989,56511,3020.94,15384.1,252.03,1.45521
106528,82143,97823.7,1977.3,15627.6,191.58,1.45521
132744,99553,85700.9,2599.74,18390.8,106.02,1.45521
134019,105765,86210.3,2655.12,11246.6,140.43,1.45688
151888,104857,120900,1989.78,17257.9,231.57,1.45854
156427,119725,99308,5339.1,21296,345.03,1.4602
119142,98331,90080.6,4293.9,30090.4,209.25,1.46187
179561,127467,96440,5187.78,29103.8,399.9,1.46187
112652,87290,80479.6,2153.58,16461.9,195.3,1.46187
84932.1,69373,61779.9,2144.22,15763.1,121.83,1.46519
101050,79792,92073.5,2781.48,23028.3,277.14,1.46519
144791,108731,93438.5,1655.16,24171.5,242.73,1.46519
83469.8,65715,62408.6,1792.44,16035.8,125.55,1.46519
119401,92395,75719.3,1796.34,14539,172.05,1.46686
140650,103787,102496,3334.5,23382,237.15,1.46686
48696.4,37106,90053.3,723.06,2319.84,139.5,1.46686
116276,87975,91518.2,995.28,13922.3,275.28,1.46686
155997,111257,114754,1650.48,11945.3,110.67,1.46686
127695,99770,79539.7,921.18,7298.1,186.93,1.46852
131576,97034,85208,1722.24,11994.5,99.51,1.47185
102081,78243,59534.3,2889.9,22651.9,102.3,1.47517
131236,103206,105417,2320.5,18320.6,123.69,1.47684
123125,93559,93065.7,2978.82,27124.7,193.44,1.47684
80723,63815,64743.9,3827.46,30397.7,119.97,1.47684
91516,73339,71711.6,2022.54,10619.1,68.82,1.4785
119984,91179,99395.4,3134.04,26226.7,137.64,1.48182
95565.5,74877,61401.6,1725.36,13607.5,278.07,1.48349
164117,121621,110990,705.12,4867.02,171.12,1.48349
96646.2,76343,56616.3,1246.44,9378.72,122.76,1.48515
85324,68724,70425.4,2904.72,24971.2,73.47,1.48515
122928,74508,133868,3874.26,12255.8,266.91,1.48681
82402.5,68440,45904.6,2120.82,10589.4,106.95,1.48681
153238,115733,89739,1234.74,8071.38,257.61,1.48681
114354,84301,93965,1337.7,9987.84,194.37,1.48681
129187,98014,103666,2210.52,20371.5,358.05,1.48848
156383,113738,115731,3672.24,41825.2,172.05,1.48848
94062.9,72843,70941,881.4,8695.62,223.2,1.48848
112893,85838,85835.9,2834.52,19201.9,164.61,1.48848
111239,89314,70252.3,3042,15934.3,133.92,1.48848
132773,97757,101841,2662.14,20228.4,153.45,1.48848
196783,130200,136942,6328.14,45062.5,340.38,1.49014
129045,94049,104322,2520.96,20086.9,206.46,1.4918
101919,80230,77704.4,1387.62,6180.3,199.02,1.49347
77527.4,55994,114714,1240.98,12705.7,150.66,1.49347
153664,111555,117058,1648.14,13777.6,259.47,1.49513
91737.2,75187,54032.9,2431.26,21899.7,65.1,1.49679
130011,93826,99549.1,2382.12,19266.1,270.63,1.49679
136581,105838,100809,3442.14,21053,159.03,1.49846
115146,86615,94687.3,2683.2,15693.5,204.6,1.50344
105293,82398,87340.5,1707.42,16423.6,151.59,1.50511
121469,93590,79855.6,3796.26,21509.3,111.6,1.50677
161689,124758,91254.5,2711.28,20116.1,196.23,1.50677
109317,89222,79650.5,621.66,5367.6,102.3,1.50843
145044,107497,93498.6,1021.02,7366.68,175.77,1.51176
168748,118208,169240,1898.52,17794.1,302.25,1.51176
150903,111784,91043.2,2046.72,12024.7,266.91,1.51342
140915,102756,103873,3481.92,18746.6,162.75,1.51342
141621,105113,100967,3522.48,27099.4,198.09,1.51675
92982.2,75107,66529.3,3273.66,21035.2,139.5,1.51841
122808,94597,75529,328.38,2654.1,134.85,1.51841
115364,92118,78437.6,1331.46,9002.88,170.19,1.51841
113763,82874,91707.7,2627.04,23301,225.99,1.52174
117746,92503,82225.3,2392.26,19555.6,174.84,1.52174
78291.4,61199,71681.2,760.5,4304.88,154.38,1.52174
108074,86122,75476.7,2113.8,14408.3,135.78,1.52174
169468,105667,158255,10364.6,75808.4,428.73,1.5234
101464,79846,59241.8,833.82,6907.14,160.89,1.5234
74280.5,61066,56103.8,2466.36,20000,150.66,1.5234
70428.5,58470,59457.1,726.96,5559.84,120.9,1.52507
101853,74815,82463.2,336.18,3441.96,136.71,1.52507
164326,120006,109934,1284.66,11312.5,246.45,1.52673
110173,86475,85760.2,1336.92,8299.26,137.64,1.52839
135803,106226,72973.7,3255.72,16963,92.07,1.53005
134405,93798,86836.6,827.58,6528.6,159.96,1.53005
106567,80389,77237.9,2806.44,20374.2,318.99,1.53172
91420.4,76666,64995.8,2419.56,18698.6,128.34,1.53172
175110,108950,130255,3350.88,26183.5,377.58,1.53338
173444,126945,138632,2307.24,22469.9,312.48,1.53338
121473,78494,95071.9,109.2,185.76,238.08,1.53338
88984.8,68483,82442.9,1223.04,6411.96,138.57,1.53338
145490,110914,87575.3,1645.02,16005.1,178.56,1.53504
130323,93154,103980,2574,21382.9,210.18,1.53504
110973,86792,88081.5,2703.48,19489.7,106.02,1.53671
104805,81004,76532,2258.1,16422.5,222.27,1.53671
103209,85176,54940.1,401.7,4048.92,186,1.53671
64414.2,54954,43634,1755,10669.3,146.01,1.53671
101539,77630,90556.4,333.84,3898.26,193.44,1.53671
162890,118922,114262,2537.34,14854.3,83.7,1.53671
95782,74733,70108.7,936.78,7977.42,159.03,1.53837
101558,77165,57843.2,2790.84,14168.5,106.02,1.53837
151903,115090,94883.1,2253.42,15947.3,146.01,1.53837
96124,71253,74965,1198.86,12393,268.77,1.54003
110884,88239,73116.4,3121.56,23193.5,97.65,1.5417
192663,129093,150591,5278.26,24897.8,284.58,1.5417
109100,84636,105398,358.02,5473.44,98.58,1.5417
147072,106718,103455,4272.84,23927.9,318.99,1.54336
132821,101887,75833.9,2198.82,16389.5,157.17,1.54336
99354.4,82211,90358.3,905.58,13600.4,100.44,1.54336
108194,83390,64620.7,1737.84,13065.8,125.55,1.54336
78403.6,58567,113417,1075.62,9594.18,163.68,1.54502
80943.4,66451,74805.9,1910.22,10019.7,210.18,1.54669
97357.2,76387,60779.9,1231.62,10518.7,111.6,1.54669
153161,111647,107459,3885.18,17630.5,124.62,1.54669
121561,88218,78468,3433.56,25871.9,231.57,1.54669
65936.6,48830,56195.9,2354.82,2044.44,28.83,1.54669
115304,84591,89280.4,203.58,2020.68,149.73,1.54669
173144,121819,109472,2449.2,12636.5,264.12,1.54669
119095,88684,80006.9,2854.8,12908.7,99.51,1.54835
142059,108323,103597,3634.02,21803,119.04,1.54835
98516.2,78123,73528.3,1856.4,13970.9,158.1,1.55001
108051,80417,80060.8,1398.54,10905.3,199.95,1.55001
84216.4,65269,63705.7,1577.16,20537.3,203.67,1.55167
92469.5,74575,62536.5,249.6,2087.64,122.76,1.55167
161350,113806,103419,1884.48,11493.4,157.17,1.55167
132512,104659,73313,3842.28,24721.7,158.1,1.55167
107792,85123,82501.4,1846.26,12373,79.05,1.55334
89238.4,71026,60056.1,670.8,4293,142.29,1.55334
106945,84494,76189.6,2086.5,16380.4,262.26,1.55666
95017.2,74286,55533.7,1888.38,14627.5,141.36,1.55833
89296.9,68712,62420.3,1272.96,9734.04,152.52,1.55833
155349,97986,136248,5477.94,35007.7,324.57,1.55833
91799.6,72408,68999.6,3939,30654.2,101.37,1.55999
154731,107155,112413,2135.64,17022.4,162.75,1.55999
93249.2,68674,86354.6,168.48,1603.26,152.52,1.55999
98886.7,76234,73426.1,1960.14,17254.1,145.08,1.55999
108488,85236,83343,2503.8,18102.4,130.2,1.56165
125766,91491,97854.1,2202.72,28162.1,228.78,1.56165
166600,113810,102593,2430.48,11168.3,181.35,1.56498
168762,118066,156781,3800.94,18221.8,316.2,1.56498
96158.8,74465,71044.7,2290.86,18502,206.46,1.56664
91013.5,73761,53975.2,2197.26,18611.6,122.76,1.56664
91568.9,70601,62411.7,1671.54,12194.3,79.05,1.56664
90758.4,73100,61721.4,240.24,2586.06,144.15,1.56831
147265,108839,128808,4782.18,42141.6,251.1,1.56831
105318,84012,81713.6,1877.46,12272.6,95.79,1.56997
123807,97650,75589,2570.88,17906.4,163.68,1.57163
87709,69279,68080,1386.84,10537.6,95.79,1.57496
132286,100263,106206,2987.4,22437.5,234.36,1.57496
132922,100938,95673.2,2208.96,18314.1,180.42,1.57662
128222,102161,81503,1281.54,13253.2,129.27,1.57662
159105,116698,113006,2891.46,20138.8,298.53,1.57995
128291,99155,85484.9,1415.7,16936.6,172.98,1.58161
135117,107457,100361,4534.92,33001,181.35,1.58161
87105.4,66379,72893.3,1936.74,20862.4,143.22,1.58161
122729,88486,127832,3786.12,31471.7,201.81,1.58327
96722.1,80225,65170.6,2823.6,18044.6,119.04,1.58327
131439,103818,76241.1,4987.32,30561.3,119.04,1.58327
109409,88571,86831.9,305.76,2738.88,117.18,1.58327
117072,85412,81413.3,3137.94,27366.1,233.43,1.58327
148845,109419,113293,4797,32939.5,201.81,1.58327
155248,118984,102426,4503.72,32709.4,116.25,1.58494
118321,91644,75649.1,2365.74,17175.2,136.71,1.58494
112157,84739,73300.5,2248.74,15842,213.9,1.5866
128218,97127,78948.5,1935.96,7177.68,137.64,1.58826
111009,85023,84701,2660.58,18743.4,187.86,1.58826
153599,115703,116509,3664.44,25285,269.7,1.58826
102816,79239,82619.2,2595.84,18237.4,200.88,1.58993
97772.8,74232,75014.2,1776.06,12147.3,187.86,1.58993
117340,84806,94342.6,2097.42,17046.2,193.44,1.58993
93631.6,74482,64031.8,1904.76,16669.3,213.9,1.59159
176307,111680,148512,6029.4,31702.3,369.21,1.59325
123571,92184,88779.6,96.72,98.28,216.69,1.59492
107153,81476,90533.8,2939.04,16196.2,116.25,1.59492
136101,102239,99838.4,4176.9,30840.5,241.8,1.59658
133893,99552,94369.1,3419.52,25582,238.08,1.59658
136504,99404,96580.4,365.82,4909.14,599.85,1.5999
107406,83798,71021.3,2920.32,16467.8,233.43,1.5999
81165.4,62255,68720.3,2729.22,18567.4,141.36,1.5999
113248,87155,73671.8,750.36,6485.4,185.07,1.60157
151182,108587,95525.8,3126.24,17021.3,86.49,1.60157
102171,78874,63481.9,4620.72,37288.1,159.03,1.60157
91187.3,70676,79074.8,874.38,10633.7,136.71,1.60157
121711,93874,77255.9,2148.9,13041,98.58,1.60323
132283,97798,57113.2,3304.86,33454.1,183.21,1.60323
124081,93590,86225.1,2182.44,17391.8,237.15,1.60323
111313,84570,84165.9,2946.84,22665.4,180.42,1.60489
134524,97506,141667,2909.4,26858.5,129.27,1.60489
103719,84338,73901.1,3144.18,25890.3,104.16,1.60489
150918,105826,115831,4161.3,30391.2,206.46,1.60489
98531.2,78177,64357,1151.28,9586.62,120.9,1.60656
86623.5,69763,65347.6,2348.58,17653.7,165.54,1.60822
110305,86035,80162.2,691.08,4318.38,115.32,1.60822
125946,93490,77532,1298.7,9155.16,189.72,1.60988
116307,90145,86668.1,1371.24,12904.9,201.81,1.60988
132045,101527,82220.6,3596.58,24645.6,235.29,1.61155
102264,80928,69951.2,2415.66,18617,165.54,1.61155
160417,127378,85823.4,1750.32,11781.2,202.74,1.61487
142756,109802,94468.9,1344.72,8653.5,297.6,1.61487
121647,87779,95671.7,2659.8,21357.5,148.8,1.61654
108599,85887,67735.2,330.72,16741.6,161.82,1.61654
81004.2,65618,54550.9,56.16,277.56,109.74,1.6182
94215.4,78150,66353,2454.66,16655.2,139.5,1.6182
118000,92554,82289.2,2196.48,17350.2,119.97,1.6182
145767,107402,103292,2345.46,11984.8,154.38,1.61986
117984,93344,74406.5,1208.22,9731.88,204.6,1.61986
202183,150828,122074,5502.12,35527.7,292.02,1.61986
183899,127521,113569,2486.64,23443.6,321.78,1.62153
102507,81451,70309.2,2271.36,16047.2,174.84,1.62153
180382,121641,129624,5627.7,25232.6,143.22,1.62153
87754,70233,72259.2,225.42,1088.64,183.21,1.62153
103837,80392,68133.8,943.8,7423.92,167.4,1.62485
120846,92924,87765.6,2559.18,22661.6,242.73,1.62485
129739,94934,90707.8,2987.4,17379.4,130.2,1.62651
97011.2,74270,102040,3131.7,16991.1,265.98,1.62818
101324,78865,63414.8,3317.34,27650.7,117.18,1.62818
92896.1,72955,67541,2256.54,14525.5,178.56,1.6315
138869,103611,97451.6,2903.16,16829.6,108.81,1.63317
99547.1,80155,70121.2,1946.1,12174.8,66.03,1.63317
108533,77835,86115.1,1785.42,12826.1,357.12,1.63483
85138.3,64738,81897.7,3460.08,28178.3,153.45,1.63483
95457.3,70429,77009.4,2505.36,16013.7,125.55,1.63483
91866.7,75602,59944.6,1343.16,9818.28,263.19,1.63483
111338,83930,70858.3,2209.74,15787.4,146.01,1.63483
138992,98751,110912,5417.1,27362.3,208.32,1.63649
