"FSC-A","FSC-H","FSC-W","SSC-A","BL1-A","RL1-A","RL2-A","VL1-A","YL2-A","Time"
255621,167939,99,279981,196,-20,108,4279,97,1.41362
296560,178147,108,376406,-11,41,87,7960,15,1.41362
361939,241520,102,301943,-58,-22,76,4700,-77,1.41666
323235,193090,110,484165,45,58,39,8285,-21,1.41666
163527,104474,98,285366,-16,91,14,2617,23,1.41767
229476,141439,104,102610,26,24,92,2521,4,1.41767
345117,171951,118,654006,20,64,111,580,25,1.41767
243285,146503,105,383857,103,10,63,186,17,1.41767
355864,235822,109,337567,49,-24,43,10814,135,1.42476
163639,102224,101,570089,117,101,57,4068,132,1.42577
156729,77921,105,474943,-29,46,-34,6551,60,1.42679
225456,117690,109,646520,2,134,54,389,31,1.42679
182220,93667,107,623250,214,174,166,5741,283,1.42679
161737,109571,92,271584,-43,23,49,3008,53,1.4278
211496,147322,94,153448,86,44,40,5958,45,1.4278
160207,111535,90,324129,409,217,267,378,237,1.42881
312090,198972,107,408270,12,32,106,4835,8,1.42881
264435,159412,101,399157,150,-17,89,3444,-90,1.42881
206893,127385,97,300495,155,118,88,117,61,1.42983
302011,195203,96,261954,42,36,66,4251,-33,1.43489
399070,231696,100,581642,67,45,25,1952,11,1.43489
233734,168794,94,484326,36,18,86,13689,30,1.4359
284680,167569,103,383260,2,0,9,8148,-56,1.43995
196991,132452,93,231717,5,34,-32,4953,17,1.43995
241796,145100,100,313471,123,-34,27,4252,11,1.44198
222339,143753,99,420911,128,53,22,-7,66,1.44906
169878,82705,110,708544,36,51,61,6551,174,1.4521
326751,176199,115,471712,38,4,57,4158,-21,1.45312
192290,122759,91,392648,45,48,92,4077,59,1.45514
212722,126480,103,300008,-64,75,4,130,52,1.45514
282205,179577,99,359365,3,56,113,8002,72,1.45514
264635,154521,109,523538,157,61,32,210,-8,1.45615
226562,133030,98,489575,146,56,0,4214,62,1.45919
355241,209856,112,389127,0,34,13,112,-20,1.46223
430472,233451,118,458206,23,79,32,6836,14,1.46223
304963,195418,102,703506,77,68,4,13077,116,1.46628
289626,191348,99,357637,24,49,-14,224,19,1.46729
169349,114203,93,434597,-13,93,28,21,14,1.46729
301258,198656,98,240749,20,47,62,4215,1,1.46729
320772,198082,109,334154,-19,34,-6,6611,48,1.4683
267947,156318,106,431251,74,38,-21,6743,105,1.47134
199884,124642,100,289673,69,13,26,5206,46,1.47236
415408,234548,114,687221,683,287,348,12483,310,1.47337
209119,127513,98,547068,52,31,76,6564,96,1.47337
324358,186760,111,368520,37,82,-2,5739,-21,1.47539
203032,110663,100,512541,20,-7,18,4831,0,1.47641
245406,159097,103,288713,76,2,45,5461,-43,1.47742
389249,257584,105,249379,85,3,-52,9037,38,1.47843
194899,130112,97,327822,144,-14,25,5152,56,1.47944
160747,103276,89,305183,47,18,37,3160,-13,1.48248
233838,141633,105,361907,23,34,55,8453,5,1.48653
308491,167602,102,421572,95,76,27,9402,12,1.48653
271493,207861,100,186204,57,21,-21,3305,-10,1.48754
419701,248847,105,406183,114,55,64,12875,46,1.48957
294687,209561,100,174312,-16,-27,5,-80,-64,1.49058
313426,210496,100,255738,9,65,11,90,-49,1.49463
333678,212939,99,263059,-55,58,18,9221,22,1.50071
152203,93585,97,452945,-62,33,71,4218,-18,1.50071
207491,130926,95,575875,195,83,47,3744,32,1.50071
241033,152029,103,330631,55,-5,38,3934,56,1.50172
236821,126023,109,471107,-49,64,8,3935,156,1.50172
247128,141257,109,491142,65,-24,51,5199,39,1.50172
178309,118454,99,250617,-21,57,-73,3821,36,1.50172
165696,102068,91,304350,137,40,100,4349,121,1.51084
148155,97029,89,300665,9,-12,54,-57,23,1.51084
197705,110215,104,390042,25,-11,34,4936,-99,1.51185
157412,98878,99,419209,48,17,63,3243,-6,1.51185
251025,135040,105,736698,82,12,-4,1333,-47,1.51185
170947,105950,101,298428,7,-9,51,2831,85,1.51185
184078,120745,94,365622,5,-17,-12,4681,60,1.51286
183157,123581,97,294003,24,81,19,4984,10,1.51286
245629,147841,105,374595,47,67,101,5808,58,1.51691
253608,145734,100,342596,128,87,-29,6563,-2,1.51691
123968,79577,91,321944,106,16,33,4766,13,1.51792
152344,96122,98,273866,47,39,19,3211,-80,1.52299
231584,155994,97,265234,93,12,-31,2938,-23,1.52299
165977,114281,93,402199,-24,73,4,3492,49,1.52299
196282,109280,107,542665,106,39,-26,5042,77,1.52299
194294,114421,101,272359,-90,47,35,4975,85,1.52299
150218,94743,98,303836,-9,21,94,2909,-49,1.52602
222538,143193,102,255543,114,43,57,3164,77,1.52805
162577,109589,97,376336,124,70,-50,2628,-2,1.53311
134418,87438,95,279795,26,74,37,3504,-13,1.53615
307349,185696,111,321877,138,20,23,188,-13,1.53615
149826,83269,92,339186,48,33,36,3916,78,1.53615
209589,133762,104,341724,-18,71,66,2067,-57,1.53716
268653,171580,105,324349,99,46,19,4261,-21,1.53716
161753,109331,89,291620,10,69,-78,3203,34,1.53716
330358,231222,100,278965,59,-2,117,3964,43,1.54223
139394,83399,90,404483,-26,27,35,56,29,1.54223
357197,198493,113,473144,140,63,12,7808,100,1.54223
312670,181785,108,639897,70,-5,89,120,-3,1.5483
207900,131895,101,307567,57,27,-39,4274,-38,1.55134
210392,124938,100,470900,34,16,46,5113,12,1.55134
279392,141953,105,645844,119,44,30,7809,-28,1.55438
309633,199565,99,303817,74,24,16,4866,140,1.55438
146623,81299,96,337834,21,62,-28,2661,31,1.55539
119468,77038,89,264860,2,-15,57,2347,-17,1.55539
326197,190062,106,415860,23,64,22,167,61,1.55539
347627,221215,103,308158,116,-29,55,6182,61,1.55539
199331,132065,92,460956,385,301,364,132,475,1.55539
333595,183867,110,564475,91,23,27,7847,56,1.55944
329432,216145,107,362911,77,-12,31,5436,88,1.56855
132538,76679,94,382582,33,20,-13,119,-88,1.56855
301746,215113,103,213994,-29,45,-3,2997,118,1.57159
262151,179902,101,283751,4,53,57,7003,15,1.57261
237806,138687,104,499489,114,77,112,200,175,1.57666
268694,143096,107,533436,11,67,31,8425,-8,1.57868
346697,212494,107,412211,42,-10,65,6288,154,1.57868
246667,142277,107,398814,44,57,-23,6258,-14,1.58172
268126,154825,109,499808,114,121,21,5541,0,1.58577
286158,197517,103,252480,18,10,69,5629,-6,1.58577
259521,187050,93,200995,56,33,19,4773,67,1.58678
127455,74506,95,467106,-27,70,22,3581,75,1.58982
233552,115979,112,415512,47,53,30,4194,39,1.5959
165896,87687,106,540223,100,53,134,6609,26,1.5959
186497,116401,91,331375,107,51,64,112,74,1.5959
393574,228361,107,589661,21,-28,81,16646,86,1.5959
112217,74446,84,282244,-40,-12,-34,74,-52,1.5959
223509,125056,96,475102,34,128,71,6952,76,1.5959
143786,94599,87,339107,-7,32,3,4144,93,1.59691
155376,130236,90,270231,155,162,127,615,92,1.60096
341197,229461,108,369585,177,144,61,1722,118,1.60298
225571,159823,94,205505,-1,22,87,3438,-16,1.604
297541,172813,103,398987,65,31,75,5403,84,1.604
258618,175747,103,278585,114,74,38,4593,83,1.60501
248013,131880,121,775495,168,110,118,6329,94,1.60501
429111,230226,114,659783,146,16,43,14952,50,1.60703
260590,180935,102,223802,24,94,71,4201,-3,1.60805
277013,185368,102,365171,78,50,58,48,-72,1.60805
251132,163405,99,563880,36,141,114,7810,91,1.60805
232577,123846,111,569507,-55,34,-11,7959,103,1.6121
247670,172638,93,228284,-23,26,-12,2944,47,1.6121
283699,196140,95,206226,81,-15,24,160,26,1.6121
240656,114204,106,297444,-33,76,-9,7194,119,1.62121
211281,138642,93,212344,122,70,54,6204,86,1.62121
242675,178257,96,173047,-86,-23,31,3837,29,1.62121
253772,125990,113,666339,-38,77,-17,6624,55,1.62324
311548,208683,101,272890,59,110,66,4084,12,1.62324
369235,193078,117,600113,42,51,94,5869,74,1.6283
236297,168674,90,308847,-59,152,8,154,59,1.6283
167447,96539,105,480473,132,65,23,4963,36,1.63032
321627,180478,112,493654,-15,8,4,9404,14,1.63336
303459,201611,96,283106,-18,9,57,3529,-72,1.63336
400455,256451,111,312908,59,3,88,125,-26,1.63336
170155,104727,96,430619,-33,13,49,4437,-36,1.63438
173345,97951,106,579321,-4,63,12,66,-41,1.6364
401501,242662,106,380176,11,12,104,4959,33,1.6364
391271,249963,104,368408,96,12,65,8854,95,1.63741
160771,104696,86,291196,74,75,17,3630,21,1.64146
245163,128491,105,631081,225,64,29,8539,121,1.64146
237273,113951,116,545918,156,-21,10,5039,9,1.64248
222494,129337,108,413125,-22,-55,-41,3513,-3,1.64349
215577,117181,107,519848,92,55,87,176,47,1.6445
160187,105232,98,303900,305,-3,71,128,3201,1.6445
284674,175185,107,416602,71,6,-1,8279,40,1.6445
118251,66978,91,317586,9,-5,19,3894,72,1.64956
396155,241727,111,347256,-5,30,-2,96,79,1.65058
149834,103404,89,312287,55,-6,42,3109,76,1.65058
392373,256674,103,367259,73,55,-20,5764,72,1.65058
140489,83926,97,313341,185,33,-28,3835,29,1.65564
137509,70343,97,385577,-19,72,-64,5089,11,1.65564
326975,204298,94,313886,-9,39,6,3462,-6,1.65564
287610,156653,110,458944,11,78,36,11698,111,1.65767
183223,106658,100,275928,23,-29,30,3247,12,1.65969
190992,116899,95,350561,-18,36,10,5864,-19,1.65969
147277,92334,93,415631,96,100,16,4251,-9,1.6607
302212,187198,100,339127,55,77,1,7656,82,1.6607
173599,113587,89,383025,-9,-8,27,9,-56,1.66779
159535,105433,88,295870,-33,50,43,3767,41,1.66779
204347,125758,106,346544,36,-31,18,2653,-36,1.67285
275779,121341,116,487057,36,6,65,7425,109,1.67589
144170,98195,88,240300,34,59,-19,3045,110,1.67589
184882,110380,99,374890,98,25,48,4548,35,1.67994
279433,175817,108,509972,17,23,44,6205,71,1.68096
225128,144503,95,284178,31,22,31,4018,6,1.68298
326963,189924,104,320650,-12,0,24,140,3,1.68602
260341,162326,105,320592,31,66,33,7303,112,1.68703
153432,89273,100,422063,73,43,41,2812,-2,1.68804
280649,159187,107,441333,110,30,20,221,57,1.68906
112242,72591,85,356599,101,35,10,3702,38,1.69007
270974,187588,103,244248,-5,6,18,3036,53,1.69007
207892,127912,100,298006,2,27,46,3379,-45,1.69412
183219,113286,93,296268,21,-22,60,3031,-73,1.69513
242370,148880,99,439912,52,34,-4,80,74,1.70222
276546,196698,99,170836,85,94,60,4261,49,1.70425
361972,217832,102,700276,101,151,50,2671,56,1.70425
259373,176727,93,449869,22,84,73,3454,13,1.70425
269634,177609,95,450758,-19,103,71,6605,62,1.70425
395368,219232,113,710507,-94,-4,75,28259,-46,1.70526
191606,123370,90,304421,-37,46,29,3855,1,1.70526
199590,114477,106,376634,132,39,59,6945,-33,1.70728
241658,138533,107,526296,-1,31,-18,3639,40,1.71032
279040,136983,122,611439,17,52,-9,6250,-26,1.71032
222387,114497,109,482312,-5,-22,30,5704,198,1.71336
219229,133395,93,611643,17,55,40,159,-6,1.71336
313149,169374,113,704796,193,54,21,17103,67,1.71336
194464,160124,91,726603,72,57,84,16,427,1.71437
206284,142034,99,374966,118,24,116,188,1,1.71539
202487,117223,104,486715,57,-16,115,11162,14,1.71539
185707,108059,104,602247,82,25,16,142,77,1.7164
211572,133975,98,391371,86,51,23,2768,18,1.71741
214033,118148,107,503187,62,59,80,5860,29,1.71741
286042,205861,94,203277,67,37,-37,7517,-56,1.72146
195946,111520,96,376731,97,41,18,3138,101,1.72146
144258,83510,99,191766,93,17,-17,3873,69,1.72146
413481,224360,107,495968,22,74,40,6998,111,1.72146
167616,99187,98,482807,31,23,27,2843,117,1.7245
168084,99468,94,387051,86,75,7,4426,135,1.72855
300228,160735,107,611774,105,27,89,9561,69,1.72956
219260,171659,96,134402,171,55,10,2878,-25,1.73057
222043,138006,95,401266,108,66,33,78,51,1.73057
162641,108833,96,294584,39,0,67,2902,-19,1.73057
213551,140161,101,515867,68,-2,14,9456,-16,1.7326
279046,150900,112,674079,64,59,-11,15516,124,1.73361
213307,107740,110,489176,68,60,44,7194,18,1.73564
186356,117787,101,375795,85,90,67,2411,69,1.73665
268494,190835,93,198976,93,13,12,2883,63,1.73665
168242,115150,92,277648,27,61,49,47,66,1.73665
241823,141631,110,523690,-31,28,93,5803,85,1.73868
250328,174784,96,213750,33,47,41,5094,-76,1.73868
263925,146119,101,481782,182,81,-34,6245,-27,1.73868
177502,106518,96,330510,74,69,42,3855,-22,1.74171
323268,204628,100,321406,52,6,75,7208,7,1.74576
276732,177357,98,237407,-31,85,55,5506,3,1.74576
270102,157590,105,489222,69,92,25,5009,58,1.75386
209513,103595,103,670233,184,182,132,11396,288,1.75386
249193,135768,107,695739,73,66,2,140,67,1.75488
277865,174197,103,341909,-57,58,17,9320,74,1.75589
97855,60490,90,255835,20,19,12,2027,-33,1.75589
232537,172174,94,136715,-105,-83,-28,3375,32,1.75994
190529,146520,88,269940,18,15,32,1564,16,1.76095
254034,146205,109,574888,149,-29,135,5303,236,1.76095
157252,103255,89,394824,87,50,-28,341,12,1.76095
131668,75068,101,559665,147,12,48,3940,58,1.76703
160968,99495,99,352455,50,35,18,5620,71,1.76703
246741,186168,87,161192,106,32,7,9540,63,1.76703
257211,165824,98,313312,16,70,57,20,7,1.76804
240369,141434,106,322600,-68,48,59,74,6034,1.76804
208190,106598,106,402443,-18,6,35,5831,121,1.77007
113157,87954,81,230880,70,51,52,3583,-20,1.77007
167239,112036,88,325724,-129,5,-1,106,67,1.77513
217788,116242,109,584518,14,63,80,6654,70,1.77716
102520,70682,88,391527,43,11,65,1753,71,1.77716
241273,180229,99,203797,-5,-80,23,3644,133,1.77716
292786,220642,94,215824,109,95,29,5243,15,1.77716
287971,146069,114,375316,-5,62,-21,3646,13,1.77817
297234,181227,107,385641,-27,21,14,5276,47,1.77817
223157,133118,104,375120,1,117,27,63,60,1.78019
128319,92473,90,212639,28,0,-16,2838,8,1.78222
180227,124949,92,238748,24,41,6,4198,23,1.78222
141961,96424,91,290674,-20,20,-11,2293,9,1.78424
315205,216037,98,215135,-25,71,63,4348,16,1.78424
247470,150330,103,305182,6,20,-32,6798,-19,1.78627
179186,91970,102,703854,14,72,50,6303,21,1.78627
276049,184229,104,401806,33,41,-6,2771,96,1.78728
243352,140032,108,374070,-5,74,-41,5519,19,1.78829
222032,137073,104,516872,-57,30,-10,9851,50,1.79234
202484,128056,92,219335,-95,-13,7,41,-40,1.79234
176075,90388,105,645308,73,78,110,6837,-50,1.79437
270951,153385,110,529140,1,9,26,4592,58,1.80045
264950,195016,96,153572,-141,66,41,5138,-53,1.80045
219421,125208,98,439047,54,45,1,4134,53,1.80045
163745,91303,97,311087,14,42,-6,3183,65,1.80146
364761,219294,111,631915,78,65,43,14822,87,1.80247
163008,98747,91,256078,117,1,-14,55,-6,1.8045
161560,112269,96,312544,38,4,23,3013,4,1.8045
142087,83808,93,301407,-41,45,61,49,2295,1.8045
190929,134840,95,251132,4,63,-61,4989,21,1.80551
182267,114765,93,392853,68,77,56,3065,105,1.80652
123976,79818,88,371574,37,23,5,3885,64,1.80652
161736,103147,90,321234,15,31,-9,4500,-28,1.80652
211222,118373,104,473143,29,-40,-39,3252,-5,1.8126
159120,99463,98,288404,34,-12,66,3272,-45,1.8126
364197,214002,112,447759,51,124,83,12152,110,1.8126
170429,119610,84,262780,114,82,8,4827,-46,1.81361
201138,118326,100,390575,-15,-16,0,3556,51,1.81361
244314,149274,104,516068,121,-37,40,7475,-21,1.81766
153656,102831,96,284158,-5,-20,9,207,41,1.81766
279286,210856,100,204584,55,50,13,2133,98,1.81867
177111,111684,93,428948,30,-10,53,4183,6,1.81969
223841,138079,105,294465,35,18,40,3857,46,1.81969
169444,98808,102,370408,-23,58,8,122,-18,1.81969
211306,121727,101,489873,84,-48,4,4578,4,1.82272
173019,127184,95,186698,97,21,-12,3206,-28,1.82272
220825,148892,101,403851,71,28,64,3314,107,1.82475
231864,136695,100,361789,33,62,31,7461,16,1.82475
217514,148409,90,246660,56,36,-23,92,66,1.82475
218750,123269,102,711920,137,88,96,6414,155,1.82981
154646,92492,94,272146,-35,8,19,2933,94,1.82981
136916,74643,102,532525,-93,60,72,5207,76,1.82981
107492,59203,95,379677,56,92,80,4242,122,1.83082
216943,136936,96,407346,54,20,64,2327,-17,1.83082
296449,193948,97,248860,-48,-25,21,5284,82,1.83082
195530,120550,93,357609,71,12,36,5750,62,1.83082
211482,138212,101,345977,18,40,41,4539,-56,1.83386
289061,161495,109,594934,219,88,25,6754,82,1.83589
275922,192609,94,207504,54,77,24,4084,-4,1.83893
177565,127546,88,240526,162,52,-12,91,0,1.83994
381635,253965,97,312019,88,1,-35,3318,156,1.84703
211833,143648,93,290963,-18,0,58,6341,34,1.84905
325045,153759,134,185012,25,5,-35,2904,-60,1.8531
280214,194004,90,209383,-71,20,43,7198,83,1.8531
173781,96698,104,296884,116,100,30,4078,-39,1.85513
331555,211880,100,310384,201,75,85,4344,174,1.85614
221326,167055,95,253300,-27,108,114,5614,-28,1.85715
162271,92672,100,382513,89,47,43,8007,156,1.85817
322401,221242,102,247489,11,-1,55,190,25,1.85918
105476,65285,86,343403,29,29,-70,4753,42,1.85918
204235,137092,98,271997,-18,-4,49,2721,25,1.86019
242764,153897,99,383310,-48,-1,-34,4415,-43,1.86323
298617,182888,111,432523,157,27,-13,7692,20,1.86525
253183,144564,109,517723,33,43,96,5668,55,1.86627
210905,134848,96,384368,19,9,47,3117,76,1.86728
244205,144048,97,544715,82,67,63,9608,-20,1.86728
319570,169939,115,624844,93,70,41,7143,-64,1.87133
161105,98882,93,354438,11,14,31,3944,42,1.87133
230275,173431,91,199681,91,22,-37,12,29,1.87437
323304,228297,99,236184,-28,-2,-35,5553,101,1.87437
354843,192211,104,538765,92,21,74,5849,-2,1.87437
164487,101739,99,392614,162,87,145,5005,91,1.87437
212572,129718,97,337611,92,32,-5,114,8010,1.88348
312752,225279,103,448079,33,3,48,10099,524,1.88348
226207,149831,89,374665,23,79,119,3409,23,1.88348
309898,206095,105,261029,47,45,95,53,8,1.88449
198299,140397,94,263004,-27,3,27,5184,44,1.88551
185084,121145,99,282370,10,47,-62,3902,-22,1.88956
304926,147621,115,558118,220,69,75,10267,58,1.89158
245464,131913,111,510377,65,-23,107,4513,59,1.89361
210313,138688,95,251796,108,78,41,65,-30,1.89563
196112,111362,102,503553,136,122,-2,11618,158,1.89867
355477,195321,106,628630,56,22,28,12860,88,1.91487
368736,203488,113,564712,95,73,148,12282,-39,1.91487
303773,176927,104,412870,107,43,44,4627,60,1.91487
251889,150209,102,387113,44,-39,82,3598,31,1.91487
419708,233255,117,341128,45,5,62,8834,35,1.91487
249009,174262,96,161626,15,20,32,6580,-106,1.91791
242740,166713,102,328355,-7,57,16,4437,73,1.92297
279258,191342,93,249088,10,17,48,4951,32,1.92297
218961,147661,95,309564,164,57,49,4015,115,1.92399
270017,204281,93,205694,-69,35,34,1984,40,1.94424
248856,155549,105,302706,100,57,20,2645,54,1.95031
361548,225383,110,272123,154,48,8,7337,-8,1.95031
385641,241448,99,201004,19,12,26,6822,27,1.95031
333260,179218,99,183999,4,-18,-45,2099,43,1.95031
218996,108578,103,610344,125,-23,20,6994,104,1.95031
165516,107970,89,316066,59,2,21,106,45,1.95133
261201,150622,110,464898,83,56,-19,9379,128,1.95234
262587,171541,99,331594,3,49,-39,61,21,1.95538
281857,168493,95,660432,12,127,39,7278,129,1.95538
214751,132403,92,376853,-28,41,-29,5795,11,1.95538
115071,74486,86,282839,127,29,25,3489,13,1.9574
393874,239337,113,475397,166,91,89,6107,27,1.96145
196742,133170,90,255234,86,64,43,3370,-33,1.96145
363810,246225,95,252390,76,68,47,4538,-42,1.96145
255689,137690,108,495662,0,-37,-56,4919,118,1.96955
186330,123088,94,279479,-29,-29,13,2788,10,1.96955
367426,199494,115,554254,82,76,13,9834,-78,1.96955
153140,97727,87,252689,86,12,-12,2883,132,1.96955
132370,81233,96,290834,54,21,0,118,74,1.97057
104782,69419,91,336777,11,16,47,3003,71,1.97664
200154,127342,102,366589,13,29,36,4918,-32,1.98272
196218,143083,89,290178,-21,-67,72,3154,165,1.98474
164937,97055,100,439528,12,-14,-72,5007,-54,2.00095
161370,93705,96,409331,40,68,-4,6875,75,2.00095
258314,197978,99,347528,-8,31,107,2460,-82,2.00095
298319,201051,100,256338,98,62,100,5542,40,2.00196
285529,179099,108,277042,-161,-4,67,5108,-26,2.00196
180323,102027,105,417903,97,41,18,7560,99,2.005
271547,186959,98,207170,60,22,-55,3383,14,2.00601
107926,88174,86,235260,702,830,716,101,435,2.01006
268715,196882,94,182873,98,-27,50,3296,33,2.01512
324353,212170,108,449073,-54,30,1,6418,95,2.01613
327064,178581,111,489965,201,65,63,6704,72,2.0212
277350,222162,92,240643,70,-1,24,3704,30,2.03031
266390,164530,105,386622,-15,76,47,3658,16,2.03436
205917,165396,84,113098,33,18,29,-80,89,2.04145
132701,73580,91,475042,-15,7,10,4461,81,2.04145
110555,73992,90,269842,95,17,27,3545,38,2.04348
338813,208316,107,356553,-67,57,72,150,40,2.04348
168328,106243,93,352046,89,47,71,3451,25,2.0455
158799,66901,109,648550,-3,52,3,8644,14,2.05259
169768,123472,90,261776,56,64,56,108,87,2.05765
308968,221845,94,221529,-14,-79,45,5050,-46,2.06373
237905,188095,97,117155,77,-51,14,992,33,2.06373
222834,126529,106,493237,108,-4,-29,6158,-46,2.0698
157670,103592,91,316176,81,18,5,2824,-11,2.07082
330117,208071,106,417872,77,102,64,5844,54,2.07385
148206,103973,87,339311,72,-41,70,2992,27,2.08499
230517,144261,95,389614,66,54,35,6850,64,2.08499
397000,210467,116,570521,143,26,89,12829,43,2.09006
