"FSC-A","FSC-H","FSC-W","SSC-A","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
76347.6,46789,106938,28658.3,3334.8,939.54,1160.88,41.85,190.8,51255.1,20.8837
54593.7,40072,89285.6,22240.7,137.76,142.38,43.68,31.62,246.6,3604.31,20.8892
62206.2,40478,100715,22008.8,104.16,70.14,124.32,89.28,273.6,982.35,20.8895
82255.6,63543,84835.5,27750.2,117.6,200.76,127.68,24.18,48.6,7495.36,20.8899
97850.2,53459,119956,42713.2,1565.76,1695.12,2335.62,19.53,126.9,84446.1,20.8925
104000,65262,104436,48725,237.72,166.74,177.24,84.63,203.4,3743.55,20.8943
30313.5,23043,86213.8,37414.4,194.88,63.84,53.34,0,150.3,195.29,20.8947
27500.2,19919,90479.1,24971.5,49.56,53.76,14.28,13.95,99.9,590.59,20.8951
37367.4,23579,103860,31848.6,285.6,213.36,222.18,23.25,178.2,6967.9,20.8973
32911.2,25533,84473.8,48650.3,384.72,162.12,376.32,9.3,420.3,569.35,20.8976
125273,91748,89483.3,41590.1,456.96,380.52,420,28.83,83.7,18222.7,20.8976
56581.7,32928,112614,41850.5,264.6,138.6,193.2,47.43,177.3,2983.63,20.9013
103294,65226,103785,36893.6,810.6,640.08,851.76,59.52,160.2,31160.8,20.9031
32843.3,26040,82658.2,20432.2,530.88,239.82,259.14,13.02,81,10491.4,20.9035
111796,61848,118462,45832.1,656.04,367.5,222.18,48.36,184.5,14951.8,20.9042
81127.2,49190,108086,39847.1,589.68,765.66,889.98,15.81,164.7,35635.4,20.9046
72841.3,42117,113344,43565.8,2239.44,943.74,1038.24,98.58,296.1,37753.5,20.905
29329.3,21083,91169.4,35957,203.28,173.04,76.02,26.04,313.2,5016.77,20.9053
66144.4,31967,135604,32367.7,13574.4,1914.36,2609.88,71.61,196.2,84939.3,20.9094
34827.1,22084,103352,41979.8,57.96,146.58,238.14,-13.02,97.2,4672.21,20.9127
94338.3,61074,101231,41485.1,999.6,357.42,416.22,88.35,319.5,16576,20.9156
33097.4,21653,100174,25681.3,1359.96,585.06,598.92,20.46,21.6,27118.2,20.916
40449.5,22920,115659,49088.8,236.04,125.16,121.38,31.62,222.3,1259.65,20.9197
27556.9,20430,88397.9,16826.9,592.2,618.24,663.6,13.02,28.8,28766,20.9204
39590.6,30291,85656.1,20402.8,82.32,110.88,76.02,7.44,45,4675.75,20.9204
52253.6,34020,100661,15625.7,483.84,165.48,252.84,47.43,122.4,8782.74,20.9215
46446.4,29569,102943,26575.1,766.08,503.58,574.56,14.88,140.4,20468.9,20.9223
34647.2,26082,87057.7,26469.2,92.4,42.42,81.9,10.23,75.6,939.28,20.9226
42833,23193,121032,42831.6,229.32,89.46,38.64,28.83,186.3,440.73,20.923
28849.1,24209,78097.2,26648.2,118.44,104.58,42,16.74,72.9,813.02,20.9245
69485.5,45147,100866,43517,1343.16,713.58,710.64,30.69,125.1,35572.9,20.9256
40230.4,31140,84667.3,39722.8,237.72,142.8,126,-1.86,175.5,4648.61,20.9267
56914.9,38360,97236.1,24093.7,153.72,139.86,179.34,35.34,140.4,5471.07,20.927
83227.2,53931,101136,46325.2,472.08,542.22,668.64,16.74,167.4,22139.7,20.927
27393.8,18959,94692.8,27425.2,73.92,94.92,-10.5,27.9,58.5,2142.88,20.9274
31817.1,19535,106740,23863.6,293.16,236.46,357,34.41,139.5,8952.07,20.9274
70947.1,44907,103538,34105.7,362.04,257.46,250.32,54.87,170.1,9474.81,20.9281
48417.6,32557,97462.8,27814.1,231.84,154.56,122.64,51.15,79.2,5613.85,20.9289
28196,20522,90042.5,36278.8,110.88,76.86,1.26,8.37,120.6,775.26,20.9292
36843.1,26863,89883.8,37642.9,55.44,64.26,49.98,23.25,63,271.99,20.9296
45286.5,38430,77228.6,32214.8,121.8,86.94,136.5,13.95,118.8,1972.37,20.93
63674.1,40049,104196,48646.9,141.96,247.8,166.74,46.5,149.4,6711.84,20.9307
82487.3,52225,103512,36619.8,321.72,333.48,333.06,27.9,134.1,13270.3,20.9307
52518.9,36716,93743.3,24753.1,375.48,162.54,192.78,21.39,94.5,7072.33,20.9311
61937.4,46050,88146.1,25978.7,195.72,198.66,113.82,-10.23,126.9,7221.6,20.9318
107593,67770,104046,42961,220.08,169.26,201.6,17.67,153.9,5218.55,20.9318
42104.3,33201,83110.4,25342,110.04,110.46,79.8,25.11,54,2574.76,20.9326
97409.9,53877,118489,46132.8,2590.56,1317.54,1614.9,126.48,301.5,60973,20.9326
64880.9,33751,125982,48770.4,136.92,130.62,86.94,45.57,175.5,1448.45,20.9329
66980.9,39809,110268,31621,194.88,105.42,98.28,9.3,90.9,3496.93,20.9333
75482.4,46691,105948,31178.3,250.32,118.02,92.82,4.65,172.8,6158.42,20.9333
42837.9,32955,85189.6,54190.9,99.96,143.64,53.76,24.18,85.5,2342.3,20.934
71777.3,50795,92607.5,26158.4,5214.72,2507.4,2951.76,26.97,158.4,125873,20.934
62538,38383,106779,26689.3,754.32,589.26,550.2,4.65,129.6,27307.6,20.9351
71901.2,45684,103146,44609.9,1233.96,550.62,484.26,52.08,234,19993.9,20.9355
48145.3,34814,90631.7,20634.6,171.36,123.9,154.56,0,52.2,4306.41,20.9377
60577.3,40194,98770.8,38726.5,648.48,464.52,576.24,-2.79,138.6,19143.7,20.9388
115513,61496,123102,42189,922.32,475.02,506.52,84.63,199.8,21999.3,20.9395
73376.1,50407,95399,25831.7,148.68,106.26,65.94,42.78,104.4,2561.19,20.9399
45602.2,26510,112734,35746.2,704.76,366.66,335.58,66.03,74.7,15090.4,20.9403
79602.6,51371,101552,25087.4,157.08,175.56,125.58,46.5,99.9,7295.35,20.9406
51217.6,35246,95233.4,47968.2,163.8,124.32,46.62,21.39,112.5,815.97,20.9421
61236,37333,107496,36064.6,1258.32,488.46,530.88,69.75,178.2,22043.6,20.9421
53774,39187,89931.2,41149.9,211.68,160.02,73.92,55.8,159.3,5604.41,20.9425
73235.4,54042,88811.6,25867,6876.24,2655.24,3123.54,81.84,221.4,145852,20.9425
62305.6,31544,129446,45079.4,92.4,162.54,59.22,20.46,90.9,4768.38,20.9425
30653,24931,80577.4,41056.7,195.72,116.34,142.38,14.88,148.5,627.17,20.9432
31472,20635,99953.9,19381.3,257.88,189,197.82,-0.93,163.8,6002.07,20.9432
87960.6,60221,95723.9,36938.2,9859.08,866.88,939.96,89.28,229.5,40692.9,20.9476
46841.9,35417,86676.8,36132.6,278.88,111.72,211.68,33.48,316.8,629.53,20.9572
45350.2,33456,88835.2,42451.9,115.08,103.32,112.56,-8.37,103.5,2552.93,20.9598
38782.1,27871,91192.4,24199.6,84,77.28,-28.56,25.11,102.6,363.44,20.9605
32891.6,26037,82789.2,25221,112.56,80.22,15.96,38.13,118.8,1021.29,20.9697
37909.9,29200,85084.4,18932.8,451.92,173.04,320.46,13.02,104.4,7473.53,20.9737
38380.3,30619,82148.1,31779.7,112.56,80.22,51.66,-11.16,96.3,1568.22,20.9763
66218.6,49555,87573.4,16665.6,334.32,249.06,253.26,35.34,48.6,11371.1,20.977
49441.7,40350,80302.6,46976.2,331.8,127.68,110.88,40.92,262.8,2185.36,20.9818
36809.5,30312,79583.9,24072.7,188.16,70.14,116.34,37.2,159.3,471.41,20.9943
30749.6,22591,89203.9,35468.2,58.8,76.86,62.16,8.37,103.5,1217.17,20.9947
43238.3,30243,93696.6,24600.2,420.84,264.6,249.48,20.46,135.9,13196.5,20.9969
73567.2,43768,110156,30592.8,489.72,231.84,392.28,71.61,97.2,11905,20.9987
75072.2,51099,96282.3,24345.7,262.92,155.4,131.04,24.18,155.7,4313.49,20.9991
60230.8,38793,101753,18334.7,266.28,220.92,212.52,42.78,62.1,9155.03,21.0002
95005.4,50390,123562,33579.8,3099.6,966.42,1142.4,75.33,197.1,42564.4,21.0009
79963.1,48320,108453,36306.5,3015.6,1262.52,1569.96,39.06,164.7,69057.7,21.0017
59145.8,43093,89949.2,21839.2,4316.76,1275.12,1629.6,67.89,117,66767.9,21.002
58664.9,44030,87319.2,69440.3,357.84,332.22,275.1,34.41,210.6,10100.8,21.0028
68035.1,47815,93250,19358.6,116.76,112.14,39.06,9.3,71.1,3983.68,21.0043
55860,36570,100105,28747.3,532.56,307.44,420.84,16.74,138.6,16102.3,21.0054
89172.3,57676,101325,54059,285.6,275.52,463.68,53.94,108,12476.1,21.0142
50897,29813,111884,38611.4,789.6,483,496.44,30.69,156.6,17907.7,21.016
52551.1,39667,86822.5,20039,331.8,182.7,115.5,-13.95,54,5592.61,21.0168
79832.2,52669,99335.1,32531.5,135.24,92.82,119.7,59.52,116.1,3682.78,21.0182
86983.4,50295,113342,55973.4,304.92,255.36,179.34,52.08,227.7,6907.72,21.0193
62262.9,48435,84246.1,24699.4,145.32,255.78,231,16.74,63.9,10356.9,21.0241
74139.8,49139,98879.2,26788.4,910.56,531.3,709.38,26.97,71.1,27364.2,21.0259
28884.8,17591,107612,32335.8,288.96,230.58,347.76,18.6,64.8,9976.9,21.03
72112.6,48420,97603.7,26645.6,1493.52,1037.4,1414.14,11.16,82.8,52609.1,21.0311
47075.7,30121,102425,31208.5,4735.08,1978.2,2462.46,56.73,50.4,102553,21.0344
93366.7,56340,108606,49227.4,873.6,639.24,719.88,4.65,109.8,36417.2,21.0348
118811,65631,118639,51002.3,416.64,976.5,1170.96,144.15,402.3,49686.3,21.0355
69076.7,33426,135434,65096.6,523.32,310.38,453.18,42.78,199.8,10274.8,21.0392
42805.7,31721,88437.1,38681.2,172.2,133.14,57.54,7.44,215.1,556.96,21.0429
45686.9,33078,90517.5,19487.2,230.16,171.36,188.58,26.97,83.7,6176.71,21.0469
60658.5,41518,95749.2,49513.8,1895.04,1130.22,1157.52,61.38,232.2,59784.1,21.0484
131144,76087,112958,74846.5,1151.64,756,804.72,48.36,192.6,29887.6,21.0495
84407.4,59183,93468.1,43986.6,173.04,181.86,148.68,44.64,81.9,6352.53,21.0495
43507.8,31331,91006.6,30445.8,74.76,76.44,38.64,29.76,80.1,251.34,21.0498
64428.7,32959,128111,64492.7,959.28,438.48,443.52,100.44,333,22384.6,21.0502
41928.6,32299,85074.8,26693.5,63,61.74,84.84,6.51,97.2,1388.86,21.0513
32141.2,25491,82633.3,32075.4,99.12,96.18,-17.22,24.18,102.6,307.98,21.0517
35382.2,26623,87097.9,32888.5,230.16,314.16,185.22,20.46,76.5,12549.3,21.0539
30536.8,25452,78628.8,35448.8,234.36,70.98,107.94,1.86,103.5,653.13,21.0565
47079.9,40616,75965.8,29185,183.96,67.62,44.94,-0.93,142.2,506.22,21.0576
91968.1,69492,86732.6,38620.7,132.72,151.62,107.1,-16.74,64.8,6541.33,21.0583
34928.6,25072,91300.3,42760.2,163.8,106.26,83.58,55.8,214.2,381.73,21.0616
80611.3,48980,107859,59914.7,919.8,468.3,598.5,58.59,288.9,15679.8,21.0616
38204.6,25469,98306.8,28401.2,95.76,46.2,81.48,22.32,61.2,528.05,21.0668
73921.4,51764,93588.5,29278.2,460.32,346.08,398.58,26.97,31.5,18221,21.0679
86044,53435,105530,37973,247.8,193.62,101.22,-11.16,72.9,6382.62,21.0686
29106,21742,87733,36923.9,220.92,86.94,110.46,32.55,243.9,278.48,21.069
39071.2,24330,105243,27515.9,300.72,75.18,45.36,32.55,265.5,494.42,21.0726
46369.4,25650,118474,37289.3,143.64,84.42,19.74,25.11,144,827.77,21.0726
41059.2,29179,92218.9,20562.4,1733.76,978.18,907.62,-4.65,64.8,40216.2,21.0748
32739,22878,93783.7,25368.8,116.76,53.76,91.56,-6.51,91.8,1437.83,21.076
75250.7,35161,140259,67826.6,598.08,386.4,361.2,79.98,188.1,15081,21.0778
37329.6,22176,110319,31069.9,201.6,236.46,218.4,29.76,57.6,7875.91,21.0793
46076.8,32437,93094,51461.8,144.48,129.36,136.5,43.71,148.5,411.23,21.0826
32407.2,24688,86027.2,21439.3,161.28,194.46,239.4,4.65,129.6,6768.48,21.091
77212.8,47325,106925,29862,231.84,244.86,225.96,29.76,174.6,11261.9,21.0918
59750.6,37556,104266,26630.5,750.12,537.18,580.44,24.18,132.3,26490.4,21.098
36170.4,25415,93270.2,17622.4,1723.68,691.74,873.18,16.74,95.4,31036.9,21.1028
41518.4,29170,93279,41007.1,285.6,74.76,171.36,43.71,228.6,706.82,21.1039
30565.5,24920,80382.9,47204.6,535.92,166.32,190.68,65.1,432.9,4008.46,21.1043
51688.7,32535,104118,39434.6,241.08,162.96,157.08,40.92,144,5111.76,21.1043
54888.4,35097,102492,37108.7,346.08,197.4,168.84,24.18,110.7,7133.69,21.1046
38013.5,31999,77854.1,32490.4,111.72,116.34,54.6,5.58,57.6,2871.53,21.1094
100708,64833,101800,63525.8,491.4,336.84,393.96,46.5,136.8,13387.7,21.1101
37181.2,28186,86451,20451.5,294,260.4,324.66,10.23,85.5,10933.9,21.1116
39815.3,31314,83328.1,35048.2,350.28,132.72,173.46,6.51,178.2,6267.57,21.1142
67557,42319,104620,49444.9,565.32,501.9,512.82,15.81,183.6,15346.5,21.1146
106392,65929,105758,52275.7,367.92,358.68,351.54,71.61,166.5,11508.5,21.1146
49749,38245,85249.1,16827.7,77.28,118.02,110.88,-12.09,33.3,4331.19,21.1149
42096.6,31990,86240.8,11161.1,115.08,96.6,62.58,25.11,63,3446.78,21.1175
89839.4,52817,111474,45550.7,304.08,327.6,405.72,52.08,242.1,10149.2,21.1182
83966.4,49101,112071,56173.3,972.72,668.22,656.04,46.5,169.2,34413.5,21.1182
87014.9,58660,97214.6,24664.9,817.32,387.66,409.92,17.67,105.3,18488.2,21.1186
55460.3,30214,120297,41092,192.36,236.88,59.22,26.97,96.3,6942.53,21.1234
45549.7,37528,79544.5,27152.2,98.28,44.1,32.76,20.46,101.7,705.05,21.1274
73483.9,53657,89752.3,24336.5,94.92,189.42,265.86,15.81,32.4,5916.52,21.1278
61027.4,41094,97325.4,42178.9,361.2,261.24,346.08,44.64,117.9,9477.76,21.1285
75432.7,50396,98094.2,27592.3,3281.88,1448.58,1588.44,-3.72,144,74164.8,21.1289
62461.7,36310,112737,38115,1233.96,723.66,791.7,20.46,137.7,39248.6,21.13
31039.4,21938,92724.9,26378.5,136.92,110.46,70.14,6.51,64.8,3767.15,21.1322
37866.5,31296,79295.1,34038.5,97.44,123.9,61.32,-32.55,77.4,2051.43,21.1326
53536,36096,97200.1,57135.1,171.36,129.78,36.96,10.23,173.7,2980.09,21.1326
63912.1,40298,103939,68001.4,376.32,286.86,253.68,53.94,339.3,4475.74,21.1326
36793.4,28126,85731.8,34540.8,66.36,115.92,65.94,15.81,100.8,1188.26,21.1344
72449.3,42750,111065,40600.6,3767.4,1921.08,2666.58,48.36,81,98768.9,21.1348
41816.6,33786,81113.3,26285.3,115.08,60.9,97.86,3.72,96.3,892.08,21.1348
35233.8,22776,101382,20166.7,846.72,438.48,467.46,16.74,135.9,17845.1,21.1355
91504.7,59574,100662,63029.4,339.36,200.34,152.04,31.62,345.6,1272.04,21.1362
74743.9,52202,93835.8,42925.7,911.4,1175.16,1354.92,15.81,101.7,49242,21.1381
46293.1,28124,107875,43130.6,2092.44,792.12,933.24,47.43,181.8,39255.1,21.1381
82448.8,49733,108647,50908.2,155.4,270.48,310.38,96.72,142.2,7954.38,21.1388
56555.8,40855,90721.9,46133.6,329.28,264.18,285.6,21.39,261,9496.64,21.1396
38509.1,26607,94852.2,43175.2,174.72,256.2,364.14,21.39,168.3,11486.1,21.1399
46337.2,36341,83562.8,33747.8,236.88,123.9,215.46,-0.93,315.9,690.3,21.1407
116437,62653,121794,57686.2,6499.08,1866.06,2118.48,107.88,451.8,88249.2,21.1418
68408.2,39917,112313,62785.8,317.52,213.78,79.38,17.67,290.7,3976.01,21.144
78532.3,58444,88062,19376.3,7123.2,1950.9,2240.28,53.01,180.9,108084,21.1454
84200.9,54391,101454,40183.1,1298.64,590.52,641.76,7.44,92.7,29734.2,21.151
31290,24165,84859.2,38532.5,217.56,154.98,142.38,9.3,160.2,2414.28,21.1513
48661.2,43571,73192.3,26865.7,157.92,108.78,67.62,23.25,135.9,2712.23,21.166
71186.5,52322,89164.8,71840.2,666.96,484.68,362.46,26.97,91.8,18770.8,21.1708
61723.9,40477,99936.7,19654.3,849.24,559.86,669.9,26.97,108.9,23358.1,21.1708
82424.3,55402,97501.1,34066.2,940.8,449.4,622.44,10.23,66.6,23013.5,21.1723
29170.4,22469,85082.2,31416.8,74.76,99.54,118.44,20.46,96.3,1348.74,21.173
56521.5,43948,84285.8,52243,162.12,67.62,87.78,1.86,142.2,618.91,21.1734
103662,70133,96866.9,27831.7,288.12,183.96,270.48,45.57,126,7082.36,21.1745
64151.5,43691,96226.5,26504.5,1838.76,684.18,1011.78,18.6,90.9,36630.1,21.1756
123954,76864,105686,47023.2,562.8,444.36,512.82,53.01,260.1,18141.3,21.1804
84493.5,42005,131826,36828.1,262.92,267.96,315.84,22.32,148.5,7764.99,21.1815
46883.2,33241,92432.2,36979.3,145.32,118.86,117.6,34.41,137.7,1201.83,21.1829
31719.8,25529,81428.5,32814.6,265.44,154.14,214.2,9.3,199.8,4525.89,21.1844
27648.6,23365,77551,24972.4,85.68,79.8,118.02,20.46,60.3,549.88,21.1851
61089,45961,87107.1,29703.2,206.64,186.9,85.26,47.43,83.7,5220.32,21.1855
39228,32588,78889.4,24424.7,96.6,43.26,11.34,13.02,108,937.51,21.1866
57649.2,34828,108479,31127,320.04,306.6,229.74,39.99,202.5,10298.4,21.1866
90387.5,52499,112833,61310.8,143.64,194.46,178.08,110.67,215.1,4643.3,21.1866
35343.7,12987,178354,54179.2,280.56,168.42,238.56,14.88,418.5,849.6,21.1877
76407.1,55073,90923.2,20491.8,73.92,88.2,142.38,-9.3,27,1669.11,21.1954
35578.2,25558,91229.9,25017.7,865.2,458.64,529.2,6.51,90.9,19122.5,21.1965
121157,69682,113949,58813.4,2132.76,1024.38,1304.94,142.29,478.8,47322.7,21.1969
54652.5,41084,87180.1,28140,123.48,105.84,87.78,-18.6,108,4072.77,21.198
31261.3,22582,90724.5,35199.4,260.4,100.8,82.32,23.25,155.7,419.49,21.1999
50780.1,35177,94605.1,23605.7,4079.04,1325.94,1726.2,44.64,206.1,74713.5,21.2021
60808.3,39276,101465,41886.6,283.08,479.64,693.84,5.58,180.9,23361,21.2046
82468.4,59670,90575.7,22307,660.24,344.4,417.9,50.22,125.1,15538.8,21.205
46139.1,36096,83770.3,27753.6,195.72,59.64,63,32.55,148.5,407.1,21.2061
87612.7,58326,98443,31255.6,1606.08,543.06,750.54,18.6,83.7,30674.1,21.2105
54652.5,35540,100780,32728.1,259.56,234.78,272.58,0.93,112.5,8373.87,21.2149
33572.7,18830,116847,34811.3,135.24,171.78,279.3,22.32,87.3,4355.38,21.2153
28280.7,19128,96894.8,39640.4,868.56,204.54,509.88,60.45,719.1,2064.41,21.216
29122.8,24677,77342.9,17987.8,51.24,78.54,93.24,39.99,88.2,1636.07,21.2168
29781.5,25451,76687,29367.2,47.04,111.72,83.58,42.78,53.1,2561.78,21.2175
32132.1,18535,113613,34752.5,289.8,78.12,18.06,23.25,232.2,1316.88,21.2182
51110.5,33567,99787.8,40735.8,70.56,143.22,70.56,6.51,10.8,4692.86,21.2197
54334.7,34991,101766,31966.2,1221.36,781.2,745.08,61.38,83.7,38826.1,21.2238
55001.1,33848,106492,43430.5,144.48,233.52,189,45.57,130.5,8680.67,21.2285
66980.2,40628,108044,55369.4,223.44,272.58,273.42,29.76,171.9,6776.15,21.2307
40290.6,31100,84903,14506,136.08,153.72,245.7,6.51,31.5,5633.91,21.2311
33207.3,28545,76240.1,27690.6,184.8,100.8,56.7,37.2,113.4,382.91,21.2337
82760.3,52776,102770,35217,872.76,414.12,439.32,83.7,155.7,17491.1,21.2341
36505,24963,95837.5,37429.6,316.68,103.74,191.52,35.34,357.3,408.87,21.2341
56774.9,47390,78514.4,34954.9,157.08,167.16,156.24,45.57,151.2,4157.14,21.2341
120764,67295,117607,37791.6,4004.28,1174.32,1190.28,93,243,55939.1,21.2381
63091.7,50936,81175.9,18667.3,164.64,182.7,221.76,-7.44,45,11633,21.2429
48870.5,35640,89864.7,34620.6,152.04,149.1,157.5,13.02,96.3,4437.39,21.251
35686.7,23275,100484,37049,118.44,74.76,10.92,36.27,110.7,1078.52,21.2561
55847.4,33129,110478,42564.5,116.76,236.46,207.48,55.8,83.7,5419.74,21.2572
45082.8,29350,100666,28707,133.56,102.48,65.1,-4.65,99.9,2996.02,21.2602
76232.8,41424,120606,40897.1,115.08,191.52,123.9,70.68,116.1,5412.66,21.266
51977.8,29977,113634,40672.8,855.96,509.04,595.14,90.21,115.2,22251.3,21.266
55937.7,42154,86965.2,35790.7,304.92,119.7,103.32,32.55,106.2,4609.08,21.2682
41791.4,36137,75790.5,27871.2,50.4,49.56,-2.1,-8.37,60.3,711.54,21.269
88507.3,70054,82799.2,18583.3,130.2,131.88,147.42,52.08,66.6,3488.08,21.2693
47208,36310,85205.8,16071.7,1065.96,449.4,642.6,12.09,86.4,22929.8,21.2697
106801,68542,102117,53405.5,829.08,439.74,292.74,55.8,142.2,16474,21.2708
79527.7,50306,103604,29539.4,7375.2,2102.94,2473.8,60.45,279,94729.2,21.2712
29015,24912,76329.8,29936.8,204.12,177.24,179.34,-9.3,161.1,5760.76,21.2716
31917.2,24302,86072.2,26989.2,71.4,25.62,-23.94,-24.18,107.1,261.96,21.2716
39942,30517,85776.4,36645.8,292.32,69.3,83.58,19.53,177.3,1000.05,21.2727
76025.6,56133,88760.9,35926.8,370.44,88.62,257.88,0,244.8,1720.44,21.273
37901.5,30563,81271.9,41589.2,181.44,160.44,183.96,35.34,120.6,5960.18,21.276
43838.2,34917,82280.3,37140.6,160.44,97.02,104.58,5.58,128.7,1411.28,21.28
29617.7,24432,79446,50837.6,431.76,182.7,388.92,10.23,301.5,1003,21.2811
30485.7,27699,72129.4,23764.4,104.16,56.28,49.56,0.93,80.1,530.41,21.2818
37849,33751,73493.3,13158.6,45.36,41.58,89.46,14.88,-2.7,1712.77,21.2833
57362.2,43718,85989.5,14917.6,143.64,118.86,168,-12.09,37.8,5310,21.2877
57346.1,35610,105539,36887.8,1896.72,905.94,958.44,13.95,166.5,39190.8,21.2877
77870.8,50598,100861,44306.6,189.84,173.46,123.06,1.86,122.4,4767.2,21.2877
61259.8,50970,78766.4,40582.1,142.8,92.4,33.18,30.69,91.8,456.07,21.2885
47929.7,40699,77179.3,27246.2,105,49.14,74.34,32.55,82.8,979.99,21.2888
30634.1,25995,77231.6,16316.2,138.6,144.9,209.16,-0.93,0.9,7228.09,21.2925
126719,80829,102743,39275,3486,1087.8,1498.14,100.44,342,54162.6,21.2925
37032.1,29125,83328.3,23754.4,61.32,85.26,31.5,21.39,125.1,339.25,21.294
64290.1,42080,100126,73055.6,587.16,291.48,343.56,59.52,447.3,6913.03,21.294
45166.1,32807,90224.8,26366.8,92.4,86.94,42.42,-0.93,66.6,2545.85,21.2943
53820.9,35156,100330,25011.8,494.76,204.12,226.8,17.67,122.4,9396.34,21.2951
71061.9,44678,104237,32441.6,1723.68,973.14,1241.52,-7.44,139.5,49227.8,21.2955
35499.1,23599,98583.4,35846.2,174.72,104.16,82.32,44.64,117,2017.21,21.2958
106732,73332,95385.7,42027.7,243.6,167.58,112.98,26.04,153.9,6395.01,21.2966
71999.9,42776,110309,69199.2,258.72,193.62,170.52,20.46,218.7,4300.51,21.2984
54532.1,34754,102832,48131.2,166.32,268.38,261.24,50.22,150.3,8392.16,21.2991
72044.7,45410,103975,26958.1,225.12,143.22,188.16,63.24,243.9,5152.47,21.2991
51840.6,37940,89547.3,46621.7,186.48,86.1,27.3,43.71,230.4,1050.2,21.3006
40961.9,30975,86666,37710.1,63.84,84.84,17.64,0,102.6,657.85,21.3024
52028.2,42984,79325.3,20976.5,251.16,255.36,226.38,36.27,55.8,10812.3,21.3091
49340.2,34894,92668.1,27184.1,166.32,53.76,-20.58,17.67,105.3,2057.92,21.3153
70052.5,35118,130730,38551.8,637.56,375.48,483,35.34,96.3,15966,21.316
40730.9,26000,102667,26731.3,169.68,157.92,217.56,13.95,108,7760.27,21.3201
38275.3,29784,84220.1,16983.1,338.52,116.34,154.98,0,27,6386.16,21.3238
52264.1,36015,95104.3,19188.1,648.48,409.5,434.28,46.5,129.6,17960.2,21.3256
78133.3,51817,98819.8,26772.5,2752.68,794.64,1026.9,67.89,168.3,44273.6,21.3285
44118.9,30527,94715.4,21535.1,157.08,248.64,220.08,4.65,21.6,10755.1,21.3326
60800.6,39821,100063,31108.6,96.6,91.98,-23.52,52.08,140.4,919.81,21.3337
66936.8,43920,99880.9,36020,153.72,87.36,83.58,49.29,145.8,759.33,21.3337
49192.5,41949,76852.4,26855.6,131.04,99.54,-0.84,5.58,126.9,1525.15,21.337
93428.3,56733,107925,42766.1,287.28,175.98,186.06,78.12,164.7,5721.23,21.3385
48643,30049,106089,30857.4,154.56,115.92,50.82,46.5,84.6,3209.6,21.3392
37538.2,20084,122491,67260.5,209.16,181.02,98.28,26.97,155.7,3058.56,21.3396
30051,20574,95723.8,24810.2,358.68,302.4,344.82,30.69,122.4,11661.9,21.3407
31569.3,24241,85348.2,12974.6,177.24,60.06,43.26,0.93,120.6,3917.01,21.3421
100148,49735,131965,75596.6,448.56,509.88,505.68,73.47,589.5,14958.3,21.3447
31880.8,24681,84653.8,25242,56.28,79.8,45.36,6.51,89.1,672.6,21.3447
95021.5,49972,124616,57319.1,393.96,343.98,367.5,63.24,246.6,10592.3,21.3484
28630.7,26102,71885,16682.4,29.4,32.76,0.42,-1.86,51.3,585.87,21.3499
44074.8,37814,76386.7,44596.4,258.72,133.56,128.94,12.09,318.6,1797.73,21.3517
46847.5,36982,83018.7,21635,1926.12,547.26,721.56,66.96,171.9,26007.2,21.362
75143.6,58891,83622.5,16007.9,385.56,339.36,415.8,-12.09,59.4,17612.1,21.366
32823.7,26984,79718.9,25635.1,154.56,56.7,7.98,-5.58,123.3,749.3,21.3705
73038,49746,96221.2,26184.5,232.68,181.86,202.02,49.29,82.8,5258.67,21.3745
56632.1,40713,91161.1,32588.6,121.8,154.56,225.12,49.29,107.1,5853.98,21.3771
38174.5,30414,82258.3,16364.9,71.4,73.08,184.8,-2.79,0.9,6011.51,21.3789
94463.6,62093,99701.5,40454.4,388.92,426.3,336.84,90.21,111.6,16311.1,21.3793
67344.2,49483,89191.6,18855.5,101.64,97.86,141.12,31.62,54,3658.59,21.3793
48108.2,27909,112968,35601.7,177.24,126.42,97.02,30.69,154.8,4326.47,21.3796
41149.5,27952,96478.7,39637.9,544.32,166.74,511.98,31.62,380.7,686.17,21.38
30919,22453,90246.6,23680.4,84,48.72,59.22,13.95,34.2,2426.08,21.3826
57567.3,49755,75826.2,22370.9,620.76,441,383.04,-9.3,90.9,20717.8,21.3833
100732,55286,119408,50114.4,1497.72,1647.66,1757.28,58.59,198,78180.9,21.3863
46074,25767,117185,38603,137.76,169.68,143.22,37.2,107.1,4252.13,21.3885
66514.7,41518,104993,34009.1,1514.52,588.42,635.88,51.15,144,26343.5,21.3969
