"FSC-A","FSC-H","FSC-W","SSC-A","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
54361.3,22644,157332,43270.1,11510.5,1716.54,2134.02,45.57,171.9,67995.1,0.435875
47053.3,36934,83491.8,31512.6,3475.08,572.46,669.9,5.58,44.1,24233.7,0.435875
56303.1,41770,88338,22416.2,21142.8,2122.26,2584.26,56.73,151.2,91227,0.436903
71666,46404,101213,41569.1,19655.2,168.42,68.88,105.09,329.4,1067.9,0.438959
46449.9,38332,79415.1,10878.8,960.96,154.14,177.66,49.29,28.8,5705.89,0.439987
65198.7,48615,87891.8,18874,7809.48,898.8,1239.42,-1.86,86.4,48315.1,0.441015
87866.8,50921,113086,61004.2,18942,2516.64,2707.74,76.26,234,119795,0.442043
56151.9,33687,109240,83053.3,11919.6,1532.16,1897.56,111.6,514.8,67013.4,0.442043
111876,59803,122601,60096.1,26654,3572.52,4459.56,93,365.4,159250,0.442043
78053.5,45992,111222,65424.2,11860.8,1145.34,1242.36,45.57,171,54262.9,0.443071
99054.2,63334,102498,39762.2,18411.1,2056.32,2492.7,67.89,181.8,105518,0.444099
57185.8,34847,107548,42350.3,8246.28,1323.42,1516.2,-2.79,143.1,62187.8,0.444099
117363,75206,102272,50788.9,18494.3,2131.5,2626.68,94.86,227.7,112322,0.445127
38189.2,26043,96101.3,23312.5,7445.76,751.38,1001.28,24.18,35.1,35585.3,0.446155
35638.4,20923,111628,34758.4,424.2,176.82,92.4,21.39,126,4582.53,0.448211
65167.9,31378,136109,39477.5,20593.4,2838.78,3530.94,84.63,321.3,113051,0.448211
39154.5,26972,95136.8,33257.3,12159,1531.74,1680,28.83,56.7,73633.2,0.452323
38390.1,27834,90390.7,57117.5,3853.08,1638.84,2036.58,39.06,181.8,61120.5,0.454379
120965,71133,111447,62379.2,38943.2,4534.74,5646.48,143.22,492.3,209328,0.454379
95720.1,51067,122841,54596.6,21943.3,2250.36,2713.62,114.39,386.1,105415,0.455407
81924.5,42025,127757,47603.6,15372.8,2016.42,2297.82,115.32,237.6,75541.8,0.455407
29827,19725,99099.7,26921.2,11080.4,1411.2,1866.06,23.25,92.7,67935,0.456435
47655.3,26231,119063,45436.4,18816.8,2287.32,2743.86,39.99,138.6,105912,0.457463
26402.6,21616,80048.2,26017.3,443.52,147.42,175.56,-3.72,57.6,5852.21,0.457463
42583.1,27906,100005,38423.3,7461.72,1304.52,1371.72,34.41,156.6,53797.4,0.458491
32847.5,13175,163392,37254,6887.16,1175.16,1254.12,33.48,271.8,61531.1,0.460547
69300.7,36915,123031,40443.5,15639.1,2007.18,2586.36,48.36,155.7,93882.6,0.463631
57437.1,34586,108836,39055,19292.3,2625.84,3115.56,77.19,314.1,103535,0.464659
44266.6,32924,88113.7,62793.4,338.52,251.16,210,20.46,373.5,1896.26,0.465687
51687.3,34037,99520.5,33505.1,7915.32,1068.48,1152.9,60.45,137.7,48690.3,0.465687
54065.9,34663,102220,28743.1,7399.56,875.7,1245.72,27.9,100.8,43752.6,0.465687
42690.2,27276,102572,33370.7,11441.6,1706.46,2232.3,55.8,158.4,66166.1,0.466715
101542,63502,104794,74610.5,5484.36,1082.76,1082.34,38.13,82.8,45046.5,0.466715
73506.3,56902,84659.8,26218.1,20518.7,2257.08,2665.32,-0.93,27,109066,0.466715
81298,52431,101618,30634.8,9138.36,1048.74,1417.5,12.09,72,46573.4,0.468771
62187.3,42003,97029,29548.7,8389.08,1150.8,1405.74,54.87,156.6,40977.3,0.471855
38528,26643,94770.5,22487.6,8508.36,1137.36,1211.28,35.34,40.5,56925.6,0.471855
88829.3,61586,94526.6,23068.9,11892.7,46.62,4.2,73.47,144,66.67,0.472883
60510.1,39001,101679,38465.3,18086.9,2199.96,2422.56,57.66,165.6,89516,0.472883
42444.5,34361,80953.5,10840.2,4686.36,610.68,736.26,-8.37,53.1,29195,0.473911
78782.2,37648,137141,67030.3,4330.2,1038.66,1079.4,6.51,118.8,43354.4,0.474939
104806,52669,130410,53699.5,28743.1,3686.76,4517.52,146.94,372.6,157615,0.478023
85141.7,41349,134945,52426.1,16637,2401.98,2620.8,126.48,389.7,88858.7,0.479051
33595.8,17411,126457,55172.9,6574.68,1303.68,1482.18,24.18,142.2,57712,0.479051
37085.3,28470,85367.8,13348.4,11813.8,1829.52,2249.52,34.41,77.4,88786.1,0.480079
67213.3,42039,104781,26412.1,15916.3,1858.92,2064.72,84.63,132.3,88667.6,0.480079
40374.6,33347,79347.2,14175,3683.4,447.3,465.78,29.76,19.8,21455.9,0.480079
48314.7,28213,112230,49765.8,17824.8,1902.6,2176.44,53.01,146.7,101044,0.482135
44674,34661,84468.3,16922.6,6856.92,693,800.52,8.37,27.9,33611.7,0.482135
89441.1,54121,108306,41004.6,33522.7,4650.24,5696.46,97.65,328.5,179609,0.483163
57806,42069,90051.4,29635.2,8200.08,856.8,847.14,37.2,132.3,41923.6,0.483163
98808.5,48315,134027,62634.6,34574.4,3616.62,4382.7,103.23,345.6,170174,0.484191
47998.3,34623,90853.4,40294,22798.4,2236.5,2643.48,48.36,141.3,108883,0.484191
40992.7,23468,114475,33847.8,10814.2,1371.72,1536.36,8.37,264.6,67709,0.486247
86363.9,47686,118692,47470.9,17157.8,2543.94,3033.66,74.4,306.9,91954.4,0.486247
72226,46223,102404,34154.4,1107.12,242.76,160.86,66.03,121.5,6163.14,0.486247
46256,30326,99961.5,54957.8,25394,2749.32,3465.42,89.28,196.2,136187,0.490359
84359.1,51350,107664,42525,4366.32,636.3,614.04,81.84,205.2,27105.2,0.491387
56989.1,34287,108929,29451.2,11206.4,1473.36,1831.2,65.1,229.5,71829,0.492415
42744.1,33294,84137.6,14704.2,8902.32,924,835.8,14.88,28.8,37540.5,0.492415
75023.9,38665,127163,41390.2,10004.4,1409.94,1595.16,65.1,189.9,55841.7,0.493443
98181.3,51030,126091,46706.5,14745.4,2190.72,2590.14,86.49,372.6,86467.4,0.493443
48864.9,30642,104510,27972.8,11416.4,1470.42,1846.32,8.37,108.9,61943.5,0.493443
73198.3,46604,102934,40745,11407.2,1443.96,1543.08,30.69,163.8,51600.8,0.494471
73309.6,56288,85354.2,36122.5,19885.3,2492.7,3475.92,42.78,132.3,129361,0.494471
94904.6,56864,109378,34921.3,24302.9,2653.14,3214.26,109.74,260.1,132662,0.495499
47390.7,26297,118105,58936.1,21256.2,2577.54,3224.34,102.3,202.5,112066,0.496527
92152.9,56201,107460,52425.2,5931.24,763.98,854.7,65.1,245.7,31694.2,0.496527
48872.6,35674,89782.9,24172.7,8389.92,822.78,1021.02,39.99,93.6,45175.7,0.497555
57956.5,40161,94575.3,21937.4,26322.2,3932.04,4320.96,44.64,216.9,143525,0.499611
51532.6,32982,102396,34771.8,10320.2,1509.48,1775.34,41.85,155.7,59544,0.502695
43514.1,30747,92748.6,33619.3,5863.2,648.9,779.52,16.74,106.2,31067,0.502695
40379.5,27086,97700.3,26756.5,790.44,255.78,265.02,17.67,145.8,9145.59,0.503723
37003.4,24708,98148.6,26885,7691.88,1041.6,1364.58,26.04,42.3,50123.4,0.503723
61884.2,41094,98691.9,42535.1,17568.6,2181.9,2659.44,13.02,90.9,109798,0.504751
65480.1,39330,109110,33366.5,9597.84,1057.98,1318.38,52.08,155.7,53388.5,0.504751
37130.8,23956,101578,32049.4,3415.44,593.04,648.9,63.24,81,21589.3,0.506807
61369.7,42036,95678.1,18863.9,5382.72,28.98,-50.82,39.06,85.5,-153.4,0.508863
59995.6,45655,86121.4,18146.5,7055.16,788.34,1008.84,19.53,100.8,34748.6,0.508863
66969,44417,98810.8,27015.2,3175.2,293.16,457.38,44.64,65.7,15338.2,0.508863
30940,18965,106917,25004.3,14355.6,1678.32,2310.84,53.94,135,90788,0.509891
66644.9,52139,83769.2,20433.8,3896.76,660.66,957.18,55.8,135,32965.1,0.509891
33078.5,27318,79355.5,25662.8,213.36,98.28,49.56,21.39,58.5,1273.81,0.509891
47967.5,28979,108478,35016.2,20826.1,2270.52,2642.64,65.1,222.3,113367,0.510919
77562.8,50288,101081,30194.6,6048,614.46,708.12,53.94,157.5,28456.3,0.511947
38791.9,29192,87087.8,17011.7,7658.28,981.12,1196.16,56.73,155.7,39190.2,0.511947
39405.8,22194,116360,57522.4,13614.7,2279.34,2580.06,56.73,217.8,85864.5,0.512975
57631.7,41601,90789.9,26150.9,11755.8,1183.14,1521.24,24.18,69.3,58636.6,0.512975
48460.3,38498,82495.1,35971.3,2108.4,443.52,456.54,28.83,24.3,17425.6,0.516059
103909,69222,98375.7,26580.1,15787,1887.06,2404.92,64.17,138.6,87802.6,0.517087
60490.5,38903,101902,47507,14831.9,1857.66,2318.82,75.33,170.1,85099.8,0.518116
75078.5,56222,87516.4,19956.7,5802.72,703.08,832.86,66.96,118.8,32919.6,0.519143
42072.8,30319,90942.4,28761.6,10232.9,1419.6,1709.4,30.69,70.2,59780.6,0.519143
86202.2,42390,133271,46376.4,3265.92,158.76,37.8,118.11,435.6,706.23,0.520171
129924,71487,119109,55811.3,12038,1523.34,1445.22,91.14,360.9,61994.2,0.5212
59892.7,48534,80873.8,14828.5,10437.8,904.68,1236.9,51.15,71.1,48804.2,0.5212
36082.9,28220,83796.2,33128.8,3080.28,537.6,690.48,3.72,22.5,22047.1,0.524284
110057,60901,118433,64645.6,16548.8,1845.48,2262.54,126.48,236.7,85525.8,0.52634
86602.6,59376,95587.2,33274.9,3522.96,524.58,572.46,72.54,117.9,22326.2,0.527368
53930.1,45307,78009.2,40110.8,5737.2,750.12,1000.02,42.78,113.4,33315.5,0.528396
58387.7,31108,123007,85693.4,633.36,223.02,272.58,-26.97,271.8,2519.89,0.529424
64894.9,35049,121343,52602.5,3666.6,564.48,640.08,53.01,204.3,20464.7,0.529424
35697.9,21811,107262,37764.7,13472.8,1679.16,2215.08,32.55,100.8,83870.9,0.530452
37907.8,23438,105996,29929.2,16555.6,2251.2,2603.16,13.95,149.4,98337.1,0.530452
57852.9,35157,107843,26490.2,13339.2,1210.44,1533,43.71,83.7,64300.6,0.530452
67816,42235,105230,26713.7,11775.1,81.48,74.76,34.41,99,196.47,0.530452
68194.7,50319,88817.5,23268,13418.2,1724.94,1975.26,52.08,65.7,75568.4,0.53148
32001.9,24805,84550.6,34047.7,277.2,235.62,242.34,-23.25,43.2,8119.58,0.534564
92274,54888,110175,32282.9,6195.84,615.72,723.24,77.19,322.2,30939,0.535592
92476.3,51407,117893,51103.1,29085,3669.12,4315.92,60.45,221.4,174196,0.535592
47803.7,34784,90066.2,22947.1,1327.2,400.68,473.34,-29.76,78.3,16278.7,0.53662
30636.2,28554,70315,29456.3,501.48,118.02,287.7,18.6,290.7,846.06,0.53662
71579.2,44342,105792,48672.1,43104.6,4619.16,5263.86,44.64,240.3,219223,0.53662
94026.8,53555,115062,22419.6,18023.9,1998.78,2251.62,46.5,125.1,97874.5,0.537648
39538.1,32169,80548.6,19367.9,603.96,132.3,144.06,23.25,142.2,4947.74,0.537648
82665.1,54276,99814.6,23567.9,10873.8,1424.22,1873.2,97.65,235.8,65020.9,0.537648
66234.7,39835,108968,20651.4,11482,1091.58,1372.98,79.98,186.3,50341.2,0.537648
45158.4,34298,86287.9,30761.6,769.44,408.24,516.6,13.95,145.8,16699.9,0.538676
49749.7,36132,90235.7,40347.7,493.92,135.66,144.9,36.27,252.9,1846.7,0.538676
52759.7,32016,107998,23667.8,9082.08,1170.54,1425.06,15.81,224.1,44120.8,0.538676
60905.6,44899,88899.7,25940,2453.64,282.24,273.42,32.55,162.9,9382.18,0.538676
38535.7,34518,73164,32755,291.48,708.12,795.06,2.79,61.2,31536.1,0.538676
60014.5,39628,99250.8,23533.4,13470.2,1284.36,1445.64,78.12,252.9,60295,0.540732
83100.5,42501,128140,52622.6,28838.9,3108.42,3365.46,107.88,244.8,161498,0.540732
43195.6,25334,111742,42640.9,5113.92,758.94,855.96,64.17,116.1,27619.7,0.540732
82891.2,48910,111068,79012.1,2157.96,484.68,469.56,165.54,466.2,13275,0.542788
42564.9,28454,98036.6,44255.4,5391.12,1446.06,1818.6,40.92,162,64452.8,0.542788
32603.9,21896,97585.4,44709,691.32,310.38,340.62,35.34,62.1,10782.2,0.543816
47658.8,34117,91548.7,19283,8506.68,897.12,1099.98,63.24,109.8,45196.9,0.543816
85850.1,40751,138065,68774.2,33765.5,4510.38,5078.22,205.53,518.4,178016,0.545872
68838,52398,86098.1,39714.4,7775.88,1094.1,1305.78,19.53,67.5,50689.8,0.545872
38210.9,19123,130952,39364.9,13936.4,1653.12,1909.32,48.36,118.8,79926.1,0.545872
46981.2,28327,108693,33269.9,14648.8,2084.46,2816.52,39.99,106.2,84366.5,0.545872
63707,38394,108744,37270.8,15872.6,2473.8,2649.36,76.26,325.8,106348,0.545872
85589.7,61162,91710.6,32500.4,8767.92,1454.04,1765.68,44.64,77.4,79385.7,0.545872
76580.7,54751,91665.8,22843.8,22789.2,2277.24,2560.74,55.8,160.2,118674,0.545872
61033.7,37423,106884,33199.3,3864.84,672,931.98,67.89,284.4,26405.4,0.547928
55343.4,40350,89888.1,18594.2,12957,47.04,45.36,45.57,126,344.56,0.547928
54331.2,29082,122435,33641.2,13039.3,1286.04,1674.54,79.98,128.7,61158.8,0.548956
91042.7,45272,131794,72361.8,26035.8,2963.52,3843.84,117.18,302.4,139917,0.548956
46267.9,26255,115491,52143.8,1663.2,248.64,162.54,65.1,139.5,10198.7,0.549984
53419.8,39664,88264.4,18309.5,4557,623.28,682.5,46.5,70.2,29460.5,0.551012
117946,75596,102250,45944.6,31332.8,3821.16,4265.52,78.12,239.4,164677,0.551012
127009,70441,118165,77864.6,16781.5,1977.78,2103.78,120.9,229.5,90166.7,0.551012
42046.9,30992,88912.8,27760.3,11045.2,1234.8,1412.04,59.52,72,65567.3,0.55204
82539.8,54823,98669,39506.9,14979.7,1503.18,1799.28,51.15,71.1,71041.9,0.55204
37781.8,22455,110268,44593.1,4031.16,635.04,609.42,41.85,133.2,27679.8,0.554096
54311.6,33975,104764,26633.9,9432.36,1000.02,1475.46,48.36,175.5,45378.1,0.554096
45630.9,25598,116824,50603.3,3160.92,661.08,774.06,9.3,85.5,31391.5,0.555124
78055.6,44127,115926,44404.1,13690.3,1583.82,1872.36,81.84,174.6,75325.9,0.555124
42470.4,25078,110987,35510.2,16721,2059.68,2338.98,30.69,205.2,98815.6,0.556152
64054.2,41656,100774,28093.8,13652.5,1571.64,1952.58,67.89,181.8,69308.5,0.55718
75739.3,40941,121239,45365,7865.76,802.62,1009.26,85.56,235.8,34227.1,0.55718
41547.1,29297,92938.9,20201.2,5733,603.96,784.14,24.18,99.9,28378.4,0.55718
87182.9,49722,114911,49165.2,25644.4,2972.34,3473.82,117.18,411.3,120264,0.558208
36937.6,23763,101870,25625.9,12032.2,1791.3,1902.6,27.9,117,71993,0.558208
75958.4,45487,109438,37050.7,26953.1,3173.94,3897.6,54.87,159.3,164029,0.559236
57523.9,34755,108470,36576.1,17310.7,1439.76,1676.64,61.38,117,95683.8,0.559236
67996.6,38293,116372,41435.5,7474.32,845.88,1078.98,50.22,154.8,44146.2,0.560264
43109.5,26632,106084,41474.2,14545.4,1547.28,1853.46,52.08,154.8,81350.4,0.56232
49506.8,29528,109878,31441.2,6311.76,578.76,607.32,13.02,121.5,26445.6,0.563348
65710.4,39411,109269,36515.6,83.16,60.48,-68.88,26.04,110.7,336.3,0.563348
58562.7,37256,103016,28315.6,11160.2,1354.08,1638,54.87,147.6,59863.8,0.563348
32805.5,24979,86069.9,13548.4,8619.24,968.94,996.66,14.88,47.7,43785.1,0.564376
74632.6,49985,97851.8,39706.8,121.8,93.66,79.38,97.65,231.3,590.59,0.564376
32348.4,24730,85725.2,14926,6927.48,1010.1,1262.94,54.87,88.2,40111.7,0.565404
45169.6,30268,97800.8,47707,275.52,87.36,183.96,92.07,282.6,947.54,0.565404
50398.6,28055,117730,52079.2,12263.2,1803.9,2011.38,72.54,140.4,78942,0.565404
76869.1,56196,89645.1,32711.3,16954.6,2227.68,2613.66,41.85,172.8,91185.1,0.565404
65069.9,38032,112127,74206.4,40322.5,5614.56,6228.18,96.72,383.4,246422,0.566432
63728,42565,98120,22012.2,12262.3,1437.66,1656.9,61.38,150.3,64861.1,0.568488
61932.5,37834,107279,66985.8,6299.16,840.84,989.1,64.17,200.7,45603.5,0.568488
115657,69766,108644,43539.7,18024.7,2030.7,2672.46,106.02,207,99354.8,0.568488
49690.2,31787,102447,42184,4711.56,102.48,46.2,83.7,163.8,1350.51,0.569516
91007.7,55115,108215,48689.8,6419.28,997.92,940.8,99.51,158.4,40560.1,0.570544
66819.9,47926,91372.3,29690.6,1659.84,366.66,531.72,35.34,63,16397.3,0.570544
97932.8,64725,99159.9,25213.4,6132.84,954.66,1073.94,66.96,86.4,37719.3,0.571572
29867.6,18431,106202,23116,13711.3,1420.44,2026.5,28.83,43.2,80284.2,0.571572
56361.2,32334,114235,43034,2866.92,532.14,675.36,52.08,132.3,24722.2,0.5726
27666.8,20425,88772.2,37959.6,15732.4,1923.18,2273.88,3.72,98.1,95750.5,0.5726
108522,60198,118145,62061.7,26168.5,3838.38,4549.02,78.12,319.5,181562,0.5726
37692.2,24938,99053.5,18133.1,12281.6,1492.68,1723.26,67.89,169.2,64393.8,0.573628
79545.2,49777,104729,34389.6,11886,975.66,1351.14,99.51,117,50770.7,0.574656
48729.8,36497,87501.9,19237.7,9010.68,1183.98,1289.82,16.74,123.3,59655.5,0.574656
86972.9,58141,98035.1,32920.4,38474.5,4132.8,4756.08,62.31,213.3,198103,0.576712
54119.8,38761,91504.2,16894.9,7064.4,812.7,965.58,1.86,77.4,45329.7,0.576712
51038.4,30123,111040,42783.7,5273.52,865.2,940.8,-21.39,91.8,35775.8,0.578768
54354.3,34855,102200,27429.4,9948.96,1430.52,1635.9,96.72,230.4,56822.3,0.578768
98156.8,48748,131960,36038.5,14632,1774.08,2139.9,77.19,269.1,70242.4,0.579796
80774.4,46586,113631,50389.9,4533.48,688.38,845.04,65.1,153.9,34033.6,0.580824
56807.8,45516,81794.4,17971.8,273.84,82.74,23.94,0.93,77.4,2863.86,0.580824
82929,45524,119384,31490.8,23105.9,2047.08,2322.6,108.81,390.6,103387,0.580824
75038.6,55544,88537.6,16924.3,16923.5,1810.62,2525.04,42.78,74.7,79709,0.581852
69327.3,44500,102100,30578.5,3518.76,26.04,82.74,61.38,142.2,-148.68,0.581852
94182.2,53775,114781,42736.7,25237.8,3349.08,3892.98,63.24,279.9,133917,0.585964
68754.7,45057,100005,34583.6,18393.5,2058.84,2571.66,53.01,91.8,95019.5,0.58802
88016.6,51342,112350,55279.6,16758.8,2385.6,3234,20.46,238.5,110132,0.58802
46841.9,26238,116999,72294.6,409.08,545.58,632.94,66.96,147.6,15016.1,0.589048
75075,50501,97426.1,24049.2,2651.04,506.1,526.68,39.06,103.5,18839.3,0.589048
43995.7,28124,102521,37255.7,8445.36,2031.54,2198.7,45.57,99,99521.8,0.590076
71147.3,50754,91868.8,26214.7,778.68,262.5,205.38,33.48,32.4,14065.6,0.590076
81196.5,46721,113895,25805.6,15926.4,1762.32,2197.86,75.33,202.5,85867.4,0.590076
111716,57127,128160,96232.1,26856.5,3423,4226.04,105.09,282.6,156693,0.592132
78064,52039,98310.9,57005.8,8517.6,1670.34,1769.46,41.85,103.5,80739.7,0.59316
84064.4,45024,122362,64530.5,36626.5,4295.34,5368.02,135.78,396.9,182277,0.594188
57937.6,32406,117170,51905.3,14919.2,2011.8,2385.6,53.94,260.1,90815.7,0.594188
43976.1,28853,99886.2,55628.2,20041.6,2793.42,3398.64,47.43,258.3,111170,0.594188
61110.7,43589,91879.9,35800,9582.72,1307.04,1724.52,66.03,234,53985.6,0.594188
98497,60620,106485,50432.8,20852.2,1880.34,2093.28,96.72,272.7,91809.9,0.594188
102297,75501,88795,25376.4,9329.88,1194.48,1354.5,26.97,245.7,57515,0.594188
62036.8,47616,85384,18847.9,10068.2,1541.4,1960.98,62.31,99.9,67557.9,0.596244
43523.2,23337,122224,41212.9,3559.08,640.92,584.64,49.29,225,23651.3,0.597272
44574.6,30060,97180.3,25316.8,20134.8,2229.36,2847.18,42.78,114.3,96965.3,0.597272
76935.6,49047,102800,30910.3,13534.9,1573.32,1813.14,69.75,261.9,61956.5,0.597272
54301.1,37337,95312.3,25494,10080.8,999.6,1161.3,13.95,90.9,59310.9,0.599328
90015.1,59422,99276.9,28335.7,21747.6,1284.78,1609.86,62.31,251.1,60647.9,0.599328
31386.6,21597,95242.5,17455.2,4824.96,951.3,1178.52,-7.44,65.7,49561.8,0.599328
48664.7,32519,98074.6,24978.2,12419.4,62.16,60.06,32.55,127.8,64.31,0.599328
65286.9,36229,118100,66402,-204.96,89.46,-7.98,84.63,154.8,-320.96,0.601384
83577.9,51445,106470,21978.6,17050.3,1998.36,2333.1,69.75,191.7,100270,0.602412
46943.4,30756,100029,28745.6,4060.56,514.92,531.72,17.67,118.8,20548.5,0.602412
62684.3,44726,91849.9,30962.4,8559.6,1344.84,1685.04,3.72,100.8,68509.6,0.604468
64290.8,47333,89015.3,30838.1,-122.64,28.56,10.92,6.51,77.4,15.93,0.604468
116168,64105,118761,48022.8,19039.4,2655.24,3068.52,65.1,195.3,119717,0.605496
43476.3,24151,117977,45374.3,9285.36,1290.66,1374.66,29.76,37.8,59451.3,0.607552
109120,56660,126213,55338.4,42047.9,4127.34,5084.1,115.32,316.8,213677,0.60858
53340.7,27329,127913,61510.7,9618.84,1595.58,1719.9,119.97,256.5,66325.4,0.609608
90614.3,51746,114762,53251.8,24691.8,2634.66,3451.14,26.97,155.7,129524,0.610636
53651.5,37972,92597.3,49433.2,11643.2,2783.34,2859.36,14.88,108,115288,0.610636
62952.4,40357,102229,39512.8,19397.3,2387.28,2780.82,72.54,180.9,108147,0.610636
44590.7,30517,95759.6,27219.4,7625.52,1083.6,1317.12,79.05,189,44554.4,0.611664
41497.4,30434,89359.7,12698.3,3182.76,349.44,338.94,26.97,115.2,16335.9,0.611664
67972.1,36796,121063,39730.3,5599.44,738.78,797.16,132.99,304.2,27110.5,0.612692
33483.8,30801,71244.3,14729.4,-63.84,417.9,601.44,21.39,11.7,16894.6,0.61372
91016.8,56081,106362,37510.2,25579.7,3083.22,3929.52,63.24,121.5,150565,0.61372
133391,74653,117100,48258,5130.72,669.9,708.96,86.49,262.8,28065.7,0.616804
62494.6,28866,141885,52562.2,13332.5,1412.46,1818.18,40.92,270.9,66442.3,0.617832
33160.4,21824,99578.4,24633,6127.8,818.58,1047.9,12.09,28.8,40336.5,0.61886
54480.3,36263,98459.1,39207,15506.4,1618.26,1805.58,46.5,134.1,81739.2,0.61886
81305.7,52981,100573,33131.3,22921.9,2515.8,2961,68.82,207.9,125708,0.621944
58905.7,45027,85736.2,27297.5,5575.08,1102.5,1317.12,42.78,81,53959.6,0.621944
64774.5,42581,99693.8,33270.7,3294.48,409.08,537.6,57.66,168.3,17856.3,0.622972
91049.7,55066,108361,32367.7,12301.8,1367.52,1735.44,112.53,178.2,65978.5,0.622972
35956.9,23450,100489,12836.9,2432.64,231.42,353.22,-13.02,100.8,10098.4,0.626056
60774,41220,96625.1,13370.3,1759.8,240.66,270.48,36.27,54,10783.4,0.628112
66827.6,49137,89130.7,29233.7,13673.5,1600.62,2152.5,59.52,81.9,65780.9,0.62914
60370.8,37005,106917,30638.2,3669.96,589.26,535.5,41.85,102.6,24479.1,0.62914
27885.2,17136,106646,33761.3,1006.32,108.36,55.86,32.55,64.8,3388.37,0.631196
41355.3,32364,83743.1,21190.7,4511.64,639.24,777.42,15.81,206.1,27693.4,0.632224
32099.9,21867,96204.3,26981.6,11999.4,1204.14,1520.4,21.39,95.4,61130.5,0.633252
34356.7,21984,102420,28570.9,21918.1,2425.5,2916.9,24.18,66.6,135263,0.63428
74064.9,51403,94428.7,29566.3,5509.56,669.9,720.3,35.34,126.9,28042.1,0.63428
49560,34689,93631,29736.8,5522.16,480.06,537.6,38.13,124.2,38558.3,0.635308
72209.9,48390,97796,34692.8,2924.04,461.16,477.12,81.84,156.6,18126,0.637364
38092.6,28108,88815.9,24482.6,9499.56,941.22,1100.4,64.17,85.5,48479.1,0.637364
52292.8,33547,102157,22934.5,3328.08,476.28,466.62,88.35,224.1,17613.9,0.637364
64255.8,37360,112716,26278.6,3295.32,628.74,711.06,39.99,126.9,28886.4,0.638392
53964.4,23153,152750,58910.9,19552.7,1719.06,2319.66,89.28,261.9,122685,0.638392
80995.6,53253,99677.5,37878.1,25484.8,2884.56,3548.58,66.03,244.8,147402,0.642504
57359.4,37227,100978,23382.2,5567.52,647.22,926.94,53.01,174.6,29241.6,0.642504
44161.6,30369,95300.3,19200.7,8603.28,1540.56,1667.4,33.48,197.1,63550.7,0.642504
43774.5,26313,109026,35611,15213.2,1833.3,2241.54,66.03,154.8,92254.8,0.643532
53627,36599,96027.2,22386.8,20402.8,2194.92,2651.46,60.45,139.5,98886.4,0.643532
38978.8,21981,116215,50031.2,3269.28,445.62,580.44,39.06,57.6,20658.8,0.64456
30209.2,24500,80807.8,17372,2263.8,517.86,708.12,2.79,95.4,25697.4,0.645588
77456.4,59515,85292.5,24608.6,13987.7,1209.18,1425.9,47.43,113.4,64000.2,0.647644
28883.4,20357,92985.3,20059.2,4771.2,687.96,775.74,3.72,92.7,30642.2,0.647644
88979.1,53095,109828,56946.1,7829.64,984.9,1405.74,118.11,337.5,48026,0.648672
59766.7,45937,85266.1,21430.1,10697.4,1541.4,1715.7,68.82,210.6,65025.7,0.648672
45012.8,29755,99141.6,23142,15830.6,2217.6,2635.08,59.52,265.5,87630.3,0.648672
61571.3,39721,101587,21296.5,11512.2,1211.28,1289.82,64.17,135.9,60572.9,0.6497
33607.7,19043,115660,33396.7,14076.7,1657.74,2000.04,33.48,117.9,83535.7,0.650728
76042.4,43852,113644,49391.2,8402.52,1304.1,1532.16,51.15,155.7,53898.3,0.650728
35357,18144,127709,35164.1,3775.8,192.36,181.02,35.34,148.5,4165.4,0.651756
66152.1,46024,94197.5,20094.5,16101.1,1690.92,1932.84,65.1,124.2,87382.5,0.65484
